hour,minute,day_of_week,month,d1_volume,d1_tr,d1_adx,d1_ret_1d,d1_ret_5d,m1_volume,m1_ret_15m,m1_ret_60m,m1_ret_120m,is_long,entry_time,period,pnl_net,target
13,37,4,2,43305.0,4350.0,14.12184171238395,-0.018913270637408552,-0.010329925160746267,1.0,-0.001091586794462196,-0.005592366816856598,-0.01421439831844451,0,2007-02-09 13:37:00,train,-2580.0,0
18,44,0,2,42527.0,3550.0,13.620267952975821,0.0056715305144317,-0.005817320347459853,206.0,-0.0025959830577947374,-0.007882576787170414,-0.015004317789291899,0,2007-02-12 18:44:00,train,-10800.0,0
15,52,1,2,43932.0,6495.0,13.378892729667669,-0.0335989832931769,-0.041491596638655426,10.0,-0.0014545062759252492,-0.0026365348399246535,0.007117631078511266,0,2007-02-13 15:52:00,train,-9120.0,0
13,38,0,2,42527.0,3550.0,13.620267952975821,0.0056715305144317,-0.005817320347459853,73.0,0.001047232888483185,0.0021505376344086446,-0.006767197740715103,0,2007-02-12 13:38:00,train,-11600.0,0
15,54,3,2,41079.0,3795.0,14.71790218451654,-0.0075702582183967415,0.03518213039833418,16.0,-0.0008748210593287897,-0.0027254445385266335,0.0034345047923323158,0,2007-02-08 15:54:00,train,-2420.0,0
14,25,2,2,57859.0,7985.0,13.623074490971577,0.027123287671232843,-0.02805143627501816,60.0,-0.0006630420368651802,-0.003701745108408261,-0.0007955449482895949,0,2007-02-14 14:25:00,train,-2600.0,0
15,18,2,2,57859.0,7985.0,13.623074490971577,0.027123287671232843,-0.02805143627501816,10.0,0.0013241525423728362,0.002784776554833668,0.002014098690835908,0,2007-02-14 15:18:00,train,-1000.0,0
16,59,0,2,42527.0,3550.0,13.620267952975821,0.0056715305144317,-0.005817320347459853,161.0,-0.005841627001298089,-0.008309053631164298,-0.007720131728121804,0,2007-02-12 16:59:00,train,-20840.0,0
16,7,2,2,57859.0,7985.0,13.623074490971577,0.027123287671232843,-0.02805143627501816,105.0,-0.0008972396685491546,0.0026483050847456724,0.00195839729000169,0,2007-02-14 16:07:00,train,-1600.0,0
13,37,4,2,43305.0,4350.0,14.12184171238395,-0.018913270637408552,-0.010329925160746267,1.0,-0.001091586794462196,-0.005592366816856598,-0.01421439831844451,0,2007-02-09 13:37:00,train,-11860.0,0
18,44,3,2,47378.0,3050.0,13.202008661462074,0.013630301413710244,-0.007288401253918497,114.0,-0.0017402309761114232,-0.00791363136103973,-0.010170200528118345,0,2007-02-15 18:44:00,train,-0.0,0
17,7,0,2,44891.0,3385.0,12.085377914107342,0.00607501320655035,0.008499033598983186,55.0,-0.0014088916718847377,-0.0027098858721141816,-0.0019817470664927894,1,2007-02-19 17:07:00,train,-2540.0,0
18,42,0,2,44891.0,3385.0,12.085377914107342,0.00607501320655035,0.008499033598983186,173.0,-0.0011028832519300868,-0.004579353656940954,-0.006840373870816152,0,2007-02-19 18:42:00,train,2180.0,1
18,44,2,2,57859.0,7985.0,13.623074490971577,0.027123287671232843,-0.02805143627501816,97.0,0.0006846609611586008,0.00518449940484067,0.004175144676690445,1,2007-02-14 18:44:00,train,-7380.0,0
17,46,1,2,37998.0,3350.0,11.28201611305763,-0.0018377526909950648,0.04164383561643836,111.0,-0.0033370411568409697,-0.010673536989326493,-0.008901764550961255,0,2007-02-20 17:46:00,train,-8380.0,0
13,31,3,2,41692.0,3045.0,10.566023657663507,0.013597296506213219,0.0023946738243729726,2.0,-0.0005192107995846129,0.0007278020378456151,0.002630276830125844,1,2007-02-22 13:31:00,train,-5430.0,0
14,38,1,2,53471.0,4075.0,10.751271883081511,0.0195724954931753,0.039380414807036024,38.0,0.0002579713135899553,0.00038700688872261857,-0.0006701030927834806,1,2007-02-27 14:38:00,train,-16680.0,0
13,39,0,2,43180.0,3790.0,10.22113388312217,0.019374146802478176,0.025620707871104154,5.0,7.610736211893787e-05,-0.0022525942799290766,-0.0025303003466511376,1,2007-02-26 13:39:00,train,-29620.0,0
13,39,0,2,43180.0,3790.0,10.22113388312217,0.019374146802478176,0.025620707871104154,5.0,7.610736211893787e-05,-0.0022525942799290766,-0.0025303003466511376,1,2007-02-26 13:39:00,train,-29620.0,0
14,35,3,2,41692.0,3045.0,10.566023657663507,0.013597296506213219,0.0023946738243729726,13.0,0.0012803762738438085,-0.004701298701298651,-0.003976918278228325,1,2007-02-22 14:35:00,train,-7580.0,0
18,44,2,2,42633.0,3495.0,10.910760765816475,-0.011546554445028945,0.002427313950386756,50.0,0.0024210526315788794,0.0012616969824412738,0.0023946738243729726,1,2007-02-21 18:44:00,train,-7680.0,0
14,14,2,2,87542.0,9185.0,10.254922973229434,-0.042687547360444555,-0.0031562335612835835,1.0,0.0018448182311447958,-0.005708131394722704,0.0,0,2007-02-28 14:14:00,train,17540.0,1
16,31,2,2,87542.0,9185.0,10.254922973229434,-0.042687547360444555,-0.0031562335612835835,719.0,-0.002649042794330536,-0.005202800250606043,-0.010324923443809086,0,2007-02-28 16:31:00,train,28080.0,1
18,44,1,2,53471.0,4075.0,10.751271883081511,0.0195724954931753,0.039380414807036024,925.0,-0.00260533171925581,0.0015591554134404273,-0.0110377580043316,0,2007-02-27 18:44:00,train,54640.0,1
14,14,2,2,87542.0,9185.0,10.254922973229434,-0.042687547360444555,-0.0031562335612835835,1.0,0.0018448182311447958,-0.005708131394722704,0.0,0,2007-02-28 14:14:00,train,10680.0,1
15,45,2,2,87542.0,9185.0,10.254922973229434,-0.042687547360444555,-0.0031562335612835835,143.0,-0.00580207567214186,-0.012393116138110227,-0.01622641509433964,0,2007-02-28 15:45:00,train,12760.0,1
18,44,3,3,51212.0,6110.0,19.89070583484466,0.029412593323003167,0.03422020945372206,194.0,0.0032051282051281937,0.0032051282051281937,0.0005327650506126158,1,2007-03-22 18:44:00,train,600.0,1
14,33,2,3,24926.0,8250.0,20.18109932668603,-0.023521320495185738,0.007007489786654553,199.0,0.0004111842105263275,0.005953857603572255,0.006369953673064144,1,2007-03-21 14:33:00,train,15090.0,1
16,3,3,3,60450.0,2825.0,14.939010042134326,0.009814756341437691,0.050302416595966015,2.0,0.00018167190054763083,-5.189413596262682e-05,-0.0003112840466925615,1,2007-03-29 16:03:00,train,-3330.0,0
18,44,3,3,51212.0,6110.0,19.89070583484466,0.029412593323003167,0.03422020945372206,194.0,0.0032051282051281937,0.0032051282051281937,0.0005327650506126158,1,2007-03-22 18:44:00,train,17340.0,1
14,53,4,3,62974.0,5645.0,18.759243513711834,0.027942746106899508,0.03556658395368073,174.0,0.0034849694067571324,0.006698692287163022,0.008582887700534725,1,2007-03-23 14:53:00,train,14120.0,1
16,8,4,3,62974.0,5645.0,18.759243513711834,0.027942746106899508,0.03556658395368073,22.0,0.00026497085320609237,0.00047704865896314175,0.008010680907877266,1,2007-03-23 16:08:00,train,17790.0,1
14,38,3,3,51212.0,6110.0,19.89070583484466,0.029412593323003167,0.03422020945372206,2.0,0.0006994135686231306,0.0010764262648008671,-0.0008594757198109315,1,2007-03-22 14:38:00,train,10500.0,1
16,47,1,4,49129.0,1985.0,14.27732341276522,0.0008033169214822777,0.008433860776019708,308.0,-0.0026075619295958807,-0.0020871380120009997,-0.004606136310406739,0,2007-04-03 16:47:00,train,-3420.0,0
17,47,1,4,49129.0,1985.0,14.27732341276522,0.0008033169214822777,0.008433860776019708,20.0,0.00015616459748568623,0.004627450980392078,0.002530654839551172,1,2007-04-03 17:47:00,train,-3810.0,0
16,47,1,4,49129.0,1985.0,14.27732341276522,0.0008033169214822777,0.008433860776019708,308.0,-0.0026075619295958807,-0.0020871380120009997,-0.004606136310406739,0,2007-04-03 16:47:00,train,-5600.0,0
13,35,2,4,75474.0,2850.0,14.182351097721979,-0.008311540353693636,0.007788653825913094,464.0,-0.0006226650062266526,0.00093545369504211,-0.001244555071561959,1,2007-04-04 13:35:00,train,300.0,1
16,48,2,4,75474.0,2850.0,14.182351097721979,-0.008311540353693636,0.007788653825913094,249.0,-0.0031183410425653646,-0.004360238774980485,-0.0064489394214084506,0,2007-04-04 16:48:00,train,-2360.0,0
