entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2011-01-17 13:59:00,2011-01-19 18:02:00,189800.0,190165.0,4,1460.0,signal_reverse,long,365.0,train
2010-12-29 17:32:00,2011-01-19 18:17:00,176580.0,190230.0,10,136500.0,signal_reverse,long,13650.0,train
2010-12-29 18:02:00,2011-01-19 19:17:00,176610.0,189860.0,10,132500.0,signal_reverse,long,13250.0,train
2010-12-29 18:02:00,2011-01-19 20:17:00,176610.0,189945.0,10,133350.0,signal_reverse,long,13335.0,train
2011-01-20 13:44:00,2011-01-21 17:32:00,186805.0,187915.0,4,-4440.0,signal_reverse,short,-1110.0,train
2011-01-20 13:44:00,2011-01-26 12:59:00,186805.0,188165.0,4,-5440.0,close_opposing,short,-1360.0,train
2011-01-20 12:59:00,2011-01-26 12:59:00,187135.0,188165.0,4,-4120.0,signal_reverse,short,-1030.0,train
2011-01-24 13:44:00,2011-01-26 12:59:00,186400.0,188165.0,4,-7060.0,close_opposing,short,-1765.0,train
2011-01-20 16:02:00,2011-01-26 13:59:00,186275.0,188515.0,4,-8960.0,close_opposing,short,-2240.0,train
2011-01-20 15:17:00,2011-01-26 14:32:00,186430.0,188345.0,4,-7660.0,close_opposing,short,-1915.0,train
2011-01-27 12:59:00,2011-01-28 16:02:00,188890.0,188495.0,6,-2370.0,signal_reverse,long,-395.0,train
2011-01-26 15:17:00,2011-01-28 19:17:00,188830.0,186875.0,6,-11730.0,signal_reverse,long,-1955.0,train
2011-01-26 15:02:00,2011-01-28 19:17:00,188665.0,186875.0,4,-7160.0,signal_reverse,long,-1790.0,train
2011-01-26 13:59:00,2011-01-28 19:17:00,188515.0,186875.0,6,-9840.0,signal_reverse,long,-1640.0,train
2011-01-26 20:17:00,2011-01-28 20:17:00,189135.0,185670.0,4,-13860.0,signal_reverse,long,-3465.0,train
2011-01-31 12:59:00,2011-01-31 13:44:00,185025.0,185430.0,4,-1620.0,signal_reverse,short,-405.0,train
2011-01-31 13:44:00,2011-01-31 17:32:00,185430.0,185675.0,4,-980.0,signal_reverse,short,-245.0,train
2011-02-01 12:59:00,2011-02-01 13:44:00,187505.0,187670.0,4,-660.0,signal_reverse,short,-165.0,train
2011-01-31 16:02:00,2011-02-01 16:02:00,185105.0,188670.0,4,-14260.0,signal_reverse,short,-3565.0,train
2011-01-31 13:44:00,2011-02-01 18:02:00,185430.0,189875.0,4,-17780.0,close_opposing,short,-4445.0,train
2011-01-31 15:17:00,2011-02-01 18:17:00,184600.0,190140.0,4,-22160.0,close_opposing,short,-5540.0,train
2011-02-01 20:17:00,2011-02-03 20:17:00,191540.0,190705.0,4,-3340.0,signal_reverse,long,-835.0,train
2011-02-01 19:17:00,2011-02-04 12:59:00,190680.0,191350.0,4,2680.0,signal_reverse,long,670.0,train
2011-02-01 16:02:00,2011-02-04 12:59:00,188670.0,191350.0,8,21440.0,signal_reverse,long,2680.0,train
2011-02-01 19:17:00,2011-02-04 14:32:00,190680.0,192050.0,8,10960.0,signal_reverse,long,1370.0,train
2011-02-04 16:02:00,2011-02-04 18:02:00,192375.0,192240.0,4,-540.0,signal_reverse,long,-135.0,train
2011-02-04 13:59:00,2011-02-04 18:02:00,192000.0,192240.0,6,1440.0,signal_reverse,long,240.0,train
2011-02-01 18:02:00,2011-02-04 19:17:00,189875.0,190920.0,6,6270.0,signal_reverse,long,1045.0,train
2011-02-04 16:02:00,2011-02-07 13:59:00,192375.0,190920.0,6,-8730.0,signal_reverse,long,-1455.0,train
2011-02-07 15:17:00,2011-02-07 17:32:00,190095.0,190745.0,4,-2600.0,signal_reverse,short,-650.0,train
2011-02-07 16:02:00,2011-02-07 19:17:00,189790.0,192510.0,4,-10880.0,close_opposing,short,-2720.0,train
2011-02-07 13:44:00,2011-02-07 19:17:00,190980.0,192510.0,4,-6120.0,close_opposing,short,-1530.0,train
2011-02-07 15:17:00,2011-02-08 14:32:00,190095.0,192045.0,4,-7800.0,close_opposing,short,-1950.0,train
2011-02-08 13:59:00,2011-02-08 15:02:00,192485.0,190655.0,4,-7320.0,signal_reverse,long,-1830.0,train
2011-02-08 12:59:00,2011-02-08 15:02:00,192050.0,190655.0,6,-8370.0,signal_reverse,long,-1395.0,train
2011-02-08 12:59:00,2011-02-08 15:02:00,192050.0,190655.0,6,-8370.0,signal_reverse,long,-1395.0,train
2011-02-08 15:17:00,2011-02-11 13:44:00,190840.0,183650.0,4,28760.0,signal_reverse,short,7190.0,train
2011-02-08 15:17:00,2011-02-11 16:02:00,190840.0,185365.0,4,21900.0,signal_reverse,short,5475.0,train
2011-02-08 17:32:00,2011-02-14 13:44:00,190175.0,187530.0,4,10580.0,signal_reverse,short,2645.0,train
2011-02-08 16:02:00,2011-02-14 16:02:00,189700.0,186420.0,4,13120.0,signal_reverse,short,3280.0,train
