tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c
180,60,225,95,40,95,70,690,0.9016337101131617,0.9056205284249282,10,0,0,none,long,159.72151898734177,316,50472.0,0.3829113924050633,2.1489187343501026,780.1818181818181,-226.44329896907217,10103.0
240,45,260,50,35,115,140,500,0.9416933605176272,0.9115106856370871,21,0,0,none,long,158.87679083094557,349,55448.0,0.3982808022922636,2.2911698956780926,707.8561151079136,-204.4952380952381,7356.0
210,45,105,115,40,85,280,540,0.9826284509403729,0.972301989408525,9,0,1,none,long,158.75320512820514,312,49531.0,0.41025641025641024,2.120104025327906,732.4296875,-240.32608695652175,11787.0
150,60,25,105,85,75,390,690,0.9092079299379141,0.9464710847889118,26,0,0,none,long,157.88996763754045,309,48788.0,0.4045307443365696,2.0555603634790134,760.064,-253.95604395604394,13646.0
210,60,240,85,20,100,210,510,0.9751247049994383,0.9321971589622028,14,0,1,none,long,156.27035830618894,307,47975.0,0.42671009771986973,2.1855924873347337,675.1145038167939,-229.91477272727272,6947.0
180,60,85,50,20,175,130,360,0.9786225871510004,0.9314488420196227,29,0,1,none,long,156.140522875817,306,47779.0,0.434640522875817,2.0541655634983673,700.0225563909775,-263.51162790697674,10081.0
300,45,250,105,30,25,180,310,0.9281587553334176,0.9767816165237659,12,0,1,none,long,155.43521594684384,301,46786.0,0.44518272425249167,2.019813850077381,691.5149253731344,-274.7125748502994,10160.0
120,60,215,120,5,90,300,390,0.9573674987379487,0.9423129514152848,18,0,0,none,long,154.96463022508038,311,48194.0,0.45980707395498394,2.1337897287505587,634.2727272727273,-253.01785714285714,5910.0
180,45,145,40,45,105,250,530,0.9659653271659867,0.9606191846422426,14,0,1,none,long,154.75320512820514,312,48283.0,0.4230769230769231,2.1689100857018353,678.7045454545455,-229.4777777777778,5734.0
240,45,105,230,25,135,170,300,0.9052421355765925,0.9777381254205945,25,0,0,none,long,154.28295819935693,311,47982.0,0.42443729903536975,2.0746248600223964,701.7575757575758,-250.8426966292135,10410.0
240,60,225,65,35,85,60,630,0.9876181639018515,0.9678731038433181,15,0,0,none,long,154.0635838150289,346,53306.0,0.3959537572254335,2.218088752799232,708.5255474452555,-210.39423076923077,7449.0
240,45,285,170,35,40,400,680,0.9582135048139009,0.9429670653389784,6,0,0,none,long,152.35691318327974,311,47383.0,0.40514469453376206,2.1252998313819553,710.2380952380952,-228.8423913043478,9790.0
150,45,295,85,5,100,70,290,0.9362415074134727,0.9273421332216691,30,0,0,none,long,152.018018018018,444,67496.0,0.46846846846846846,2.3570854109699213,563.6153846153846,-210.74576271186442,6144.0
240,45,240,115,25,110,180,380,0.9695871983765393,0.9238573127296154,27,0,1,none,long,151.73968253968255,315,47798.0,0.4444444444444444,2.1407092740203333,640.7142857142857,-239.44,8654.0
150,45,120,260,35,70,200,400,0.9059148558553974,0.9979417487007558,23,0,0,none,long,151.49671052631578,304,46055.0,0.41118421052631576,2.148675612311069,689.192,-225.24719101123594,6791.0
180,60,195,70,25,95,130,690,0.9047648444800204,0.9568119062052485,19,0,1,none,long,151.37222222222223,360,54494.0,0.42777777777777776,2.390472302314307,608.3441558441558,-190.24757281553397,6529.0
300,45,240,90,45,45,80,540,0.9397023900049185,0.9015966550098313,30,0,0,none,long,150.7896103896104,385,58054.0,0.4103896103896104,2.391614929165568,631.4620253164557,-185.4088888888889,5497.0
300,45,225,250,45,110,170,480,0.9630625126223717,0.9641471991237144,18,0,0,none,long,150.7029702970297,303,45663.0,0.43564356435643564,2.1318411659726353,651.5681818181819,-238.72189349112426,13498.0
240,45,160,140,40,20,270,490,0.9908632060925675,0.929848101422611,13,0,0,none,long,150.6920731707317,328,49427.0,0.4268292682926829,2.1704238692872364,654.6928571428572,-225.8288770053476,5985.0
180,45,295,45,10,60,370,460,0.9805238248581032,0.9389445640953515,18,0,0,none,long,150.656050955414,314,47306.0,0.43312101910828027,1.9651528134818623,708.2352941176471,-276.91525423728814,9246.0
120,60,255,245,5,20,170,350,0.942547806595713,0.98123977725737,15,0,1,none,long,150.45112781954887,399,60030.0,0.49122807017543857,2.188195241676893,564.0408163265306,-250.1089108910891,6189.0
300,45,120,100,40,180,110,640,0.9523688470379782,0.9605794342544381,23,0,0,none,long,149.26356589147287,387,57765.0,0.39018087855297157,2.2298275494996807,693.6092715231788,-199.02542372881356,11231.0
240,45,205,85,45,25,110,400,0.9847334196107312,0.9472585070950575,6,0,1,none,long,148.72611464968153,314,46700.0,0.4267515923566879,2.036028041529861,684.8955223880597,-253.23595505617976,12796.0
240,60,225,105,35,175,110,590,0.9516856297194431,0.9055726530045131,21,0,1,none,long,148.59800664451828,301,44728.0,0.3588039867109635,1.974126666085896,839.2962962962963,-239.14583333333334,12009.0
300,90,130,225,5,45,150,340,0.9253990405144693,0.9911732651854972,28,0,1,none,long,147.9061488673139,309,45703.0,0.47572815533980584,2.086123719670144,597.156462585034,-261.360248447205,5431.0
150,60,200,130,15,140,150,410,0.9670245647121688,0.9021256782808093,24,0,1,none,long,147.78896103896105,308,45519.0,0.42207792207792205,2.0721957883827202,676.7153846153847,-238.5056179775281,8876.0
300,45,290,245,35,15,130,450,0.9051120822772197,0.9265244674112448,5,0,0,none,long,147.5793450881612,397,58589.0,0.3929471032745592,2.3108625125853,662.0769230769231,-187.00836820083683,6144.0
150,45,230,155,90,50,180,590,0.9467464658298926,0.9987560211435402,27,0,0,none,long,146.42253521126761,355,51980.0,0.37464788732394366,2.244225291428298,704.9398496240601,-188.1846846846847,9399.0
150,60,105,40,30,150,240,610,0.9963332006095766,0.9829749977646876,29,0,1,none,long,145.24025974025975,308,44734.0,0.4090909090909091,2.0158737368002724,704.515873015873,-241.95054945054946,9163.0
210,90,215,245,15,35,270,690,0.9540562314118569,0.9244858815564767,18,0,1,none,long,145.171974522293,314,45584.0,0.4171974522292994,1.9631507775524002,709.2519083969465,-258.62295081967216,8317.0
180,45,145,110,30,185,90,310,0.9840222281264258,0.929667468639152,27,0,1,none,long,145.04635761589404,302,43804.0,0.4271523178807947,2.027900973835504,669.9147286821706,-247.76162790697674,5229.0
180,45,120,45,40,150,250,620,0.9213599645846932,0.9850131739745916,18,0,1,none,long,144.3121387283237,346,49932.0,0.41040462427745666,2.117722114028608,666.2323943661971,-218.98529411764707,9328.0
240,60,75,235,25,45,110,530,0.9925306319243539,1.00274254885794,13,0,1,none,long,143.7549295774648,355,51033.0,0.38309859154929576,2.4526486578805042,633.5588235294117,-162.6435185185185,6772.0
300,45,285,25,5,25,120,260,0.9001206112524186,0.9064562800752822,23,0,0,none,long,143.44504021447722,373,53505.0,0.5067024128686327,2.018056929751123,561.1693121693122,-287.1912568306011,7926.0
150,60,200,30,25,195,150,690,0.9860341768824468,0.9394017156147128,23,0,0,none,long,143.37978142076503,366,52477.0,0.4016393442622951,2.1634150667316985,663.8299319727892,-205.9634703196347,7307.0
150,60,235,60,15,50,60,270,0.9367779013792646,0.9222909070821292,13,0,1,none,long,142.7125748502994,334,47666.0,0.46407185628742514,1.998240837696335,615.5870967741936,-266.75977653631287,9976.0
300,60,240,90,35,115,130,680,0.9112893111477167,0.9323891219526816,23,0,0,none,long,142.41896024464833,327,46571.0,0.3944954128440367,2.1761541569855543,667.9612403100775,-200.99492385786803,8886.0
210,45,35,30,95,185,220,430,0.9907207685162452,0.9576369089320267,18,0,0,none,long,142.32558139534885,344,48960.0,0.38953488372093026,2.014483744638528,725.5298507462686,-229.81428571428572,8182.0
180,90,195,80,5,190,90,440,0.9446543947904485,0.9836816351185893,21,0,1,none,long,141.9168975069252,361,51232.0,0.40166204986149584,2.243495145631068,637.4620689655172,-193.42723004694835,4279.0
300,60,265,190,35,45,110,680,0.9436158227294879,0.989680231011367,26,0,1,none,long,141.8622754491018,334,47382.0,0.3772455089820359,2.074738585070429,725.9444444444445,-211.95673076923077,7526.0
300,45,90,265,50,75,120,420,0.933871975206957,0.929075333949799,26,0,1,none,long,141.82866043613708,321,45527.0,0.45482866043613707,1.9389914406517479,643.917808219178,-277.0571428571429,12017.0
240,45,45,125,45,120,230,400,0.9535019629582842,0.9585586553033391,29,0,0,none,long,141.79333333333332,300,42538.0,0.42,1.7017966442842294,818.6587301587301,-348.35057471264366,13797.0
240,90,250,60,5,15,120,300,0.9412075723180948,0.9934555494960762,20,0,0,none,long,141.72857142857143,350,49605.0,0.42857142857142855,2.006186612576065,659.3666666666667,-247.73869346733667,5713.0
180,45,125,55,5,100,160,240,0.9691138907995567,0.900784757240176,15,0,1,none,long,141.68713450292398,342,48457.0,0.49707602339181284,1.993317344156776,572.0,-283.6220930232558,10611.0
120,45,210,35,45,30,260,490,0.97869995001064,0.9573827769644752,6,0,0,none,long,141.64240506329114,316,44759.0,0.41139240506329117,1.964238781533424,701.3692307692307,-249.56451612903226,12559.0
210,45,140,110,55,105,220,610,0.998854667435204,0.9694638598855446,8,0,0,none,long,141.41486068111456,323,45677.0,0.3715170278637771,2.214167995746943,694.1416666666667,-185.32019704433498,5790.0
120,45,295,95,25,75,260,550,0.904836125911537,0.992646152364782,6,0,1,none,long,140.83679525222553,337,47462.0,0.39465875370919884,2.071546293996794,689.8872180451128,-217.12254901960785,8413.0
120,45,95,160,35,200,360,540,0.9816535682990801,0.9548596783260686,27,0,0,none,long,140.81456953642385,302,42526.0,0.3841059602649007,1.8191151260666063,814.1637931034483,-279.1236559139785,15028.0
180,45,60,170,40,135,170,400,0.9958751149375291,0.9188219460275112,8,0,0,none,long,140.35897435897436,312,43792.0,0.3974358974358974,1.8587676981605679,764.4032258064516,-272.6951871657754,10052.0
210,45,135,30,45,145,270,550,0.9833434479112525,0.9136539379726292,13,0,1,none,long,140.2922077922078,308,43210.0,0.3961038961038961,2.0318066765366063,697.4426229508197,-225.1505376344086,4855.0
210,45,110,80,35,140,410,670,0.9316960462931598,0.9638038172382505,6,0,0,none,long,139.88125,320,44762.0,0.4,1.9563712503204855,715.359375,-243.77083333333334,15050.0
150,45,180,50,45,195,100,450,0.9208070069204278,0.9647874165672801,8,0,1,none,long,139.78095238095239,315,44031.0,0.4253968253968254,2.006675964242438,655.0,-242.99444444444444,7712.0
120,60,200,30,20,85,160,620,0.956165412755717,0.9300955143011838,25,0,1,none,long,139.64879356568363,373,52089.0,0.4262734584450402,2.1827388115619537,604.5911949685535,-205.79906542056074,7187.0
150,45,65,75,25,175,300,410,0.9925372928454078,0.9483769207185244,23,0,1,none,long,139.57467532467533,308,42989.0,0.4383116883116883,1.7691715870459832,732.437037037037,-324.9418604651163,14003.0
150,90,285,105,5,160,210,410,0.9023830972795561,0.927794223466885,16,0,0,none,long,139.41860465116278,301,41965.0,0.4053156146179402,1.8790138455415681,735.2950819672132,-266.70949720670393,4920.0
240,60,295,190,5,25,100,420,0.9149501548005692,1.000269931972374,10,0,0,none,long,139.23419203747073,427,59453.0,0.4238875878220141,2.2574395634610096,589.6906077348066,-195.37603305785123,5628.0
120,90,30,155,15,35,60,340,0.972106380177114,0.9412138143519858,26,0,1,none,long,139.12538226299694,327,45494.0,0.41896024464831805,1.8602601921185993,718.0875912408759,-278.33684210526314,9532.0
210,45,230,135,35,55,120,530,0.9605528440563205,0.9941501137151281,21,0,0,none,long,139.10669975186104,403,56060.0,0.4143920595533499,2.2426022387232627,605.8383233532934,-191.16525423728814,5883.0
150,45,245,285,25,60,350,540,0.9714414016496061,0.9467135325698159,30,0,0,none,long,138.6816720257235,311,43130.0,0.4662379421221865,1.959980413105413,607.2965517241379,-272.2909090909091,10183.0
240,60,265,115,20,140,220,580,0.9216054053090129,0.9127972772435686,21,0,1,none,long,138.66139240506328,316,43817.0,0.3860759493670886,2.013625427963357,713.483606557377,-222.82474226804123,10720.0
210,60,80,240,35,105,150,590,0.944302010061638,0.9821854103538015,7,0,0,none,long,138.33727810650888,338,46758.0,0.39644970414201186,1.9990598692363575,698.2089552238806,-230.55172413793105,11207.0
240,45,195,230,45,195,90,470,0.900558918660444,0.9264224755438359,25,0,1,none,long,138.06470588235294,340,46942.0,0.4088235294117647,2.0649998865621524,654.8129496402878,-221.4924623115578,9119.0
120,45,90,60,40,40,330,570,0.9011330275556279,0.9773720368557112,19,0,0,none,long,137.953216374269,342,47180.0,0.4298245614035088,1.9325032117798202,665.1360544217687,-259.46153846153845,13070.0
120,45,240,180,50,55,60,510,0.9717011254498037,0.9330610295075046,8,0,0,none,long,137.9360465116279,344,47450.0,0.3866279069767442,2.0572638146167557,694.2105263157895,-212.70142180094786,9731.0
180,60,20,265,15,30,120,500,1.0064557751282448,0.9073582668610879,13,0,0,none,long,137.734219269103,301,41458.0,0.3920265780730897,2.0007483042460232,702.4152542372881,-226.37704918032787,4808.0
240,45,230,140,35,70,300,660,0.9309907655974504,0.9501988738664982,20,0,0,none,long,137.65650969529085,361,49694.0,0.39058171745152354,2.069815504510129,681.8794326241135,-212.10502283105023,9998.0
240,60,240,205,5,115,60,220,0.9729046411840409,0.9148975061764563,14,0,0,none,long,137.49732620320856,374,51424.0,0.4572192513368984,2.0880622910583555,577.1111111111111,-233.97029702970298,6266.0
210,45,275,295,65,40,70,540,0.9036455725358082,0.9939201023897231,15,0,0,none,long,137.44571428571427,350,48106.0,0.34285714285714286,1.896747133936061,847.925,-235.28508771929825,6675.0
300,45,125,175,25,65,60,310,0.9677800142381451,0.9949552776909416,30,0,0,none,long,137.41504178272982,359,49332.0,0.42896935933147634,2.1692818203365727,594.2987012987013,-206.81372549019608,5414.0
120,60,20,240,80,85,300,480,0.9455955499157993,0.9003719589101196,22,0,0,none,long,137.35548172757476,301,41344.0,0.4219269102990033,1.8346421722014736,715.5826771653543,-284.68390804597703,14837.0
180,45,210,180,35,160,120,500,0.9270033677343127,0.9400645473745176,23,0,1,none,long,136.90419161676647,334,45726.0,0.39221556886227543,2.146819823434992,653.4198473282443,-197.3861386138614,7968.0
210,45,150,240,40,125,130,490,0.9961959753751954,0.9344655720940389,28,0,1,none,long,135.58934169278996,319,43253.0,0.438871473354232,2.0362233774945495,607.1,-233.18994413407822,6706.0
150,60,210,90,15,15,100,350,0.9997476730672132,0.9737121784737209,29,0,0,none,long,135.3944099378882,322,43597.0,0.4254658385093168,2.1330959559205738,599.07299270073,-207.97837837837838,3636.0
240,60,250,205,15,40,170,400,0.9930599318039318,0.9690742935930385,7,0,1,none,long,135.13141025641025,312,42161.0,0.4358974358974359,2.0302267618023655,610.9191176470588,-233.85142857142858,7014.0
180,90,200,90,5,125,170,430,0.9101411898645846,0.921231760572069,23,0,0,none,long,135.07374631268436,339,45790.0,0.40412979351032446,1.989711667315091,671.9416058394161,-230.17910447761193,4507.0
120,45,115,110,45,20,240,640,0.9870517382771837,0.914804446935688,24,0,1,none,long,134.95300261096605,383,51687.0,0.39947780678851175,2.1315760667294263,636.3660130718954,-199.46288209606988,6724.0
300,45,35,100,65,195,290,460,0.9946113663367816,0.9060120433196025,28,0,1,none,long,134.84333333333333,300,40453.0,0.4066666666666667,1.6915988511249402,811.0245901639345,-328.60674157303373,19696.0
150,60,225,165,10,60,150,330,0.9774806417080008,0.9523543034450211,6,0,1,none,long,134.69411764705882,340,45796.0,0.4176470588235294,2.035476066656115,633.9647887323944,-224.502538071066,6175.0
150,60,20,215,85,155,300,630,0.9984176970107994,0.9167001830851856,16,0,1,none,long,134.41368078175896,307,41265.0,0.4364820846905538,1.9427259435255415,634.6044776119403,-253.01734104046244,9933.0
150,45,115,50,90,115,170,590,0.9508224876855913,0.9045236104793695,5,0,1,none,long,134.34,300,40302.0,0.3466666666666667,1.7894767772140492,878.375,-260.4540816326531,16867.0
210,90,250,25,10,50,100,590,0.9137004680913978,0.9857382235778567,17,0,0,none,long,134.16573033707866,356,47763.0,0.4044943820224719,1.9908513816280806,666.4375,-228.45497630331752,7765.0
180,45,295,85,20,160,170,450,0.9020791053845197,0.9637556403217054,23,0,0,none,long,134.13492063492063,378,50703.0,0.40476190476190477,2.230117909651123,600.7908496732026,-184.8340807174888,4508.0
300,60,265,290,20,35,270,600,0.9443842404325047,0.9403983675655335,5,0,0,none,long,133.87790697674419,344,46054.0,0.4069767441860465,1.958180758988016,672.2714285714286,-235.6078431372549,9154.0
120,45,295,240,60,185,130,690,0.9100782278966224,0.9842968402839113,22,0,0,none,long,133.7993827160494,324,43351.0,0.35802469135802467,1.9626496125063841,761.9310344827586,-216.50480769230768,8237.0
180,45,25,235,85,195,250,430,0.9832810309682595,0.9491065598676952,21,0,1,none,long,133.44548286604362,321,42836.0,0.4423676012461059,1.8415882433839565,660.1056338028169,-289.1988636363636,12040.0
240,45,110,65,30,70,310,460,0.9258301405416353,0.9503553270221917,14,0,1,none,long,133.16969696969696,330,43946.0,0.4303030303030303,1.9161524349566377,647.2816901408451,-255.14893617021278,12532.0
210,45,295,245,10,115,320,420,0.9689828535798416,0.979458658168656,10,0,0,none,long,132.96153846153845,338,44941.0,0.4349112426035503,1.924597786281529,636.374149659864,-257.1746031746032,11138.0
300,45,55,85,50,165,140,410,0.9747758925163684,0.9512534221564155,14,0,0,none,long,132.9571865443425,327,43477.0,0.41896024464831805,1.703181355027576,768.6569343065694,-327.1375661375661,11800.0
300,60,85,175,35,130,80,610,0.9464867719084803,0.9876851695430324,14,0,1,none,long,132.92581602373886,337,44796.0,0.39465875370919884,1.924448480095755,701.1503759398496,-237.5343137254902,8837.0
210,45,110,295,30,55,470,680,0.9171395848637013,0.9132875351132689,19,0,1,none,long,132.74587458745876,303,40222.0,0.429042904290429,1.9350256875188878,640.3,-253.04117647058823,13666.0
180,120,90,180,5,55,100,410,0.9104751392795495,0.9854854111323631,20,0,1,none,long,132.69648562300318,313,41534.0,0.41533546325878595,2.0006504926879805,638.776923076923,-226.81420765027323,9168.0
120,45,20,285,70,105,270,400,0.9856572681370714,0.9851593901163184,26,0,1,none,long,132.6604938271605,324,42982.0,0.44135802469135804,1.7948736916077968,678.7132867132867,-298.7513812154696,14040.0
210,60,35,155,90,20,80,410,0.9544777038402851,0.910147094543779,5,0,0,none,long,132.40923076923076,325,43033.0,0.39692307692307693,1.9368645636035096,689.6589147286821,-235.55384615384617,7580.0
150,45,200,245,30,175,210,450,0.9335399039355562,0.90150140656,6,0,0,none,long,132.2921686746988,332,43921.0,0.4246987951807229,1.9707800101673187,632.3687943262412,-239.38095238095238,7099.0
150,45,270,100,90,60,90,620,0.9895923681868178,0.9003853437692996,12,0,0,none,long,132.0379746835443,316,41724.0,0.31329113924050633,1.8765914534224126,902.2424242424242,-220.36111111111111,15713.0
210,45,125,20,45,20,250,550,0.9854412304103674,0.937056309684613,25,0,0,none,long,132.03561643835616,365,48193.0,0.40821917808219177,2.034650808304171,636.0536912751678,-215.6435185185185,5709.0
150,45,255,270,60,50,190,600,0.91902937790165,0.9375243830271134,27,0,0,none,long,131.96732026143792,306,40382.0,0.35947712418300654,1.8728789745585024,787.6818181818181,-236.03571428571428,11905.0
240,60,175,60,15,195,160,440,0.9030984285576257,0.9020145889634797,7,0,1,none,long,131.83844011142062,359,47330.0,0.41225626740947074,1.9449557769481103,658.222972972973,-238.5095238095238,13626.0
150,90,95,235,10,100,100,410,0.908210028134278,0.9890512376734288,21,0,1,none,long,131.52666666666667,300,39458.0,0.4033333333333333,1.893624731061035,691.0165289256198,-248.06179775280899,4868.0
150,45,35,175,95,165,140,500,0.9290236987067902,0.9417509649650242,28,0,1,none,long,131.26541554959786,373,48962.0,0.38605898123324395,2.0036075923420653,678.8055555555555,-213.97368421052633,11187.0
240,60,35,250,30,130,60,380,0.9599242457057325,1.003576145753926,17,0,0,none,long,130.8059210526316,304,39765.0,0.33881578947368424,1.898217794944772,815.8834951456311,-220.2537313432836,9842.0
300,45,270,90,35,95,90,570,0.9487177040498455,1.0014705527324759,18,0,0,none,long,130.60925449871465,389,50807.0,0.3496143958868895,2.207218552487763,683.0367647058823,-166.34782608695653,6653.0
120,45,125,25,30,110,120,500,0.9678033500811839,0.9286934199710181,8,0,0,none,long,130.5,418,54549.0,0.40669856459330145,2.1464450095626404,600.7647058823529,-192.63562753036436,10046.0
180,45,240,225,5,140,210,630,0.9531114253529139,1.0113437549293995,17,0,0,none,long,130.49190938511327,309,40322.0,0.37540453074433655,2.1818394982120877,641.7241379310345,-176.77720207253887,4127.0
120,60,215,210,5,100,60,190,0.9191926086014958,0.9986766306259405,28,0,1,none,long,130.46835443037975,316,41228.0,0.45569620253164556,2.0062236106704416,570.8402777777778,-239.6081871345029,5294.0
240,45,170,135,40,140,110,560,0.9279258032160632,0.944815861339317,19,0,1,none,long,130.356940509915,353,46016.0,0.39943342776203966,2.060227639279296,634.1702127659574,-204.72641509433961,6688.0
150,90,290,245,5,80,360,680,0.9983249562889168,0.9085849781960791,6,0,1,none,long,130.30645161290323,310,40395.0,0.3870967741935484,1.8219554379896226,746.1666666666666,-260.02645502645504,6938.0
300,45,260,275,25,120,80,410,0.9325529221974109,0.9055565536847078,17,0,0,none,long,130.14438502673798,374,48674.0,0.4197860962566845,1.9795926581870875,626.5095541401274,-231.10697674418606,6926.0
180,45,90,85,50,180,180,580,0.9331393619332995,1.0041710713695444,15,0,1,none,long,129.97460317460317,315,40942.0,0.3047619047619048,2.054961478007679,830.7395833333334,-177.21004566210047,8917.0
180,45,75,35,40,50,270,380,0.9840668145603695,0.9306545577827917,5,0,0,none,long,129.97,300,38991.0,0.43333333333333335,1.7286403049783226,711.5615384615385,-314.77647058823527,12058.0
150,60,25,40,85,180,60,470,0.9741434058402748,1.0015970015543496,8,0,1,none,long,129.65079365079364,315,40840.0,0.3904761904761905,2.047824302134647,648.910569105691,-203.0,5385.0
300,90,125,200,10,50,150,420,0.952441556896215,0.9448197171623874,25,0,0,none,long,129.63815789473685,304,39410.0,0.4440789473684211,1.8525689561925365,634.3333333333334,-275.1488095238095,11777.0
240,60,25,165,70,160,250,660,0.9408781511107267,0.9901771935254544,9,0,0,none,long,129.6375,320,41484.0,0.396875,1.7567449242051114,758.2913385826772,-285.515625,17286.0
240,45,190,100,30,85,110,440,0.9991041704245012,0.9780517938176826,21,0,1,none,long,129.53086419753086,324,41968.0,0.41358024691358025,2.0810365256813146,602.9104477611941,-204.32631578947368,4943.0
180,45,275,210,10,65,60,210,0.9547934682906815,0.9220870067121275,27,0,0,none,long,129.36712328767123,365,47219.0,0.46301369863013697,1.93582654537527,577.9644970414201,-257.43367346938777,6329.0
240,90,60,40,15,170,130,570,0.9776536413804077,0.9873807234665487,5,0,0,none,long,129.22153846153847,325,41997.0,0.40615384615384614,1.9185092841677056,664.5454545454545,-236.90673575129534,8916.0
150,45,90,115,40,185,380,650,0.9027626505137964,0.9526199491794121,15,0,1,none,long,129.02250803858522,311,40126.0,0.35691318327974275,1.7304667589019151,856.3783783783783,-274.66,19663.0
300,45,295,65,5,105,120,450,0.9454011392675548,0.9931212774767636,30,0,0,none,long,129.00796812749005,502,64762.0,0.4262948207171315,2.305054006126068,534.5140186915888,-172.90592334494772,8307.0
120,90,100,140,15,30,60,460,0.9256169760043879,0.9101922097151742,10,0,1,none,long,128.93146417445482,321,41387.0,0.4174454828660436,1.85142669053056,671.6119402985074,-259.94117647058823,7967.0
120,45,130,140,65,25,90,570,0.9074778288624977,0.9540454996162661,28,0,1,none,long,128.89367816091954,348,44855.0,0.367816091954023,1.935492617001752,725.0234375,-217.94545454545454,7329.0
120,60,20,55,70,125,150,380,0.9630067261793511,0.9951692311457523,6,0,0,none,long,128.72941176470587,340,43768.0,0.42058823529411765,1.8972897617778506,647.1748251748252,-251.43298969072166,12477.0
210,60,250,245,10,125,140,540,0.9404293532776556,0.9326379891570137,13,0,1,none,long,128.70676691729324,399,51354.0,0.39849624060150374,2.0465670790111883,631.5911949685535,-205.30962343096235,3863.0
210,45,85,170,40,160,140,500,0.9389596369455888,0.9766023776980971,20,0,0,none,long,128.46260387811634,361,46375.0,0.3739612188365651,1.8262659017211276,759.2666666666667,-250.5625,16508.0
180,45,285,65,20,75,370,640,0.9258588188221426,0.9905573848652899,11,0,1,none,long,128.27507163323781,349,44768.0,0.4068767908309456,1.9471100956249472,648.1408450704225,-229.45631067961165,6074.0
120,60,100,205,30,125,90,660,0.9328275270243873,0.9873909267074786,20,0,0,none,long,128.23359580052494,381,48857.0,0.37270341207349084,2.0178541666666665,682.0915492957746,-200.836820083682,9772.0
120,60,185,215,55,75,110,570,0.9255185200044366,0.9351056188829483,10,0,0,none,long,127.86084142394822,309,39509.0,0.37540453074433655,1.7787479796586116,777.9568965517242,-262.8704663212435,17751.0
240,45,225,65,35,165,140,550,0.9458757055497969,0.9176598254513655,15,0,0,none,long,127.76041666666667,384,49060.0,0.3958333333333333,2.0059050274747805,643.6315789473684,-210.22413793103448,11635.0
210,45,285,295,25,30,240,480,0.9513810980181342,0.9711630180579212,13,0,1,none,long,127.63532763532764,351,44800.0,0.4131054131054131,1.9606312719787289,630.5931034482759,-228.6078431372549,4680.0
240,90,190,40,5,45,340,570,0.9792428920296886,0.9896011373198625,30,0,0,none,long,126.86011904761905,336,42625.0,0.3958333333333333,1.7842830594859151,729.1278195488721,-269.05445544554453,5736.0
240,45,290,110,35,70,100,530,0.9849553849630912,0.9102838309113859,16,0,1,none,long,126.65940054495913,367,46484.0,0.35149863760217986,2.095752204045071,689.1937984496124,-178.9957805907173,4962.0
150,45,110,25,40,85,280,640,0.9908928369551607,0.9375138073220919,14,0,1,none,long,126.65840220385675,363,45977.0,0.41597796143250687,2.0142507334936357,604.6887417218543,-213.8254716981132,9731.0
210,45,260,205,70,50,260,640,0.9716342476366487,0.9957198062528781,5,0,0,none,long,126.50498338870432,301,38078.0,0.3853820598006645,1.7425796637934396,770.3103448275862,-277.1783783783784,11442.0
300,60,25,60,25,150,280,410,0.9219291857835481,0.967351198773871,28,0,1,none,long,126.44375,320,40462.0,0.4,1.6960605539308446,770.25,-305.94736842105266,10961.0
240,60,25,60,85,80,180,690,0.9787942243040948,0.9683796127010421,27,0,0,none,long,126.40446650124069,403,50941.0,0.38957816377171217,1.9999607404353885,648.9426751592357,-207.93061224489796,11914.0
300,45,260,275,15,80,120,360,0.9470949445135304,0.9462322248859741,24,0,0,none,long,126.27989821882952,393,49628.0,0.42748091603053434,2.0324110671936757,581.5357142857143,-215.5605381165919,4362.0
240,45,150,20,45,160,230,670,0.9476099592169668,0.9230524123701811,26,0,1,none,long,126.00591715976331,338,42590.0,0.40532544378698226,2.0231831831831832,614.7080291970802,-207.08955223880596,5419.0
240,60,50,55,25,30,120,390,0.9161550767406855,0.9104757673500842,10,0,0,none,long,125.79850746268657,402,50571.0,0.44776119402985076,1.9462605018430852,577.8555555555556,-241.8235294117647,13238.0
240,45,235,230,30,50,170,490,0.927140564087211,0.9756524394602906,6,0,1,none,long,124.93931398416886,379,47352.0,0.41952506596306066,2.0015652100342654,595.1572327044025,-214.9,12980.0
150,45,120,285,25,115,270,530,0.9976087245585328,0.9402651380363884,12,0,1,none,long,124.91666666666667,324,40473.0,0.41358024691358025,2.000346029313626,603.9701492537314,-212.94210526315788,8054.0
240,45,50,235,5,185,130,550,0.9076058793015671,1.0081176718097915,27,0,0,none,long,124.76456310679612,412,51403.0,0.39563106796116504,2.268927892567084,563.8773006134969,-163.34274193548387,3513.0
120,90,65,85,10,120,130,520,0.9283174362935316,0.97486953383098,7,0,0,none,long,124.6923076923077,338,42146.0,0.39349112426035504,1.8925455315544262,671.9248120300751,-231.47058823529412,7284.0
240,45,175,50,35,125,210,540,0.9396692174474645,0.9628010852874653,16,0,1,none,long,124.68985507246377,345,43018.0,0.3710144927536232,1.9729937573509455,681.484375,-204.6851851851852,5023.0
