tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,time_bars,time_target,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c,be_target,be_offset,trail_pts,trail_atr,sl_atr_mult,sl_pts
120,60,170,90,70,45,110,610,0.9125334423432417,0.9830719859028958,30,1,1,trail_atr,,,short,5.212215320910973,966,5035.0,0.45652173913043476,1.0092804217200575,1241.6666666666667,-1041.3435700575815,46495.0,,,,2.33,,
300,45,260,240,90,60,230,350,0.9509709294285388,0.9631356044405468,23,1,1,atr,,,short,5.205696202531645,632,3290.0,0.48417721518987344,1.0188679245283019,580.5882352941177,-546.6144200626959,17275.0,,,,,1.52,
240,90,35,130,90,75,260,650,0.9273126995357928,1.0370514130419097,23,1,1,trail_atr,,,short,5.2017291066282425,347,1805.0,0.4207492795389049,1.006043054672068,2058.1849315068494,-1486.0199004975125,38765.0,,,,4.84,,
210,120,90,145,35,35,260,660,0.904563710527197,0.9523469760025964,11,1,0,trail_pts,,,short,5.1943198804185355,669,3475.0,0.46038863976083705,1.011228149536334,1016.1201298701299,-864.4972067039106,34155.0,,,5000.0,,,
180,120,165,40,80,60,290,490,0.9566819106728764,0.904666038421872,23,1,0,trail_pts,,,short,5.167386609071274,926,4785.0,0.46220302375809935,1.0132178669097538,856.9976635514018,-731.3333333333334,43685.0,,,500.0,,,
240,45,130,120,90,185,210,640,0.9681153897917677,1.0285808416514879,21,1,0,none,,,short,5.152129817444219,493,2540.0,0.39553752535496955,1.0074473699642292,1762.051282051282,-1144.496644295302,36330.0,,,,,,
300,45,245,100,75,180,400,620,0.9177468986015779,0.9813711678781654,29,1,1,time,25.0,800.0,short,5.144404332129964,831,4275.0,0.4500601684717208,1.011988054009338,964.9197860962566,-787.2075055187638,30780.0,,,,,,
180,45,265,280,70,40,90,170,0.9051506285260311,0.9239319634187686,5,0,1,time,33.0,1000.0,short,5.140449438202247,356,1830.0,0.4438202247191011,1.0049627118644069,2345.4430379746836,-1881.3775510204082,76700.0,,,,,,
240,90,240,245,20,95,230,660,0.9121146068821848,0.9529856362960426,28,1,1,trail_atr,,,short,5.0874125874125875,858,4365.0,0.44638694638694637,1.00864878788179,1329.1383812010445,-1069.2690677966102,35440.0,,,,1.49,,
210,120,170,55,20,40,240,600,0.9068725217041577,0.9545151076846432,29,1,0,time,18.0,1600.0,short,5.080831408775982,866,4400.0,0.4630484988452656,1.009572396688821,1157.2443890274315,-994.9242424242424,43310.0,,,,,,
300,60,225,155,15,50,280,370,0.9644245103551734,0.983337077185644,5,1,1,trail_pts,,,short,5.07323568575233,751,3810.0,0.4980026631158455,1.0142525811761185,724.9465240641712,-718.6021505376344,23645.0,,,5500.0,,,
240,90,270,260,55,105,340,620,0.9697580762473942,0.9421025114786636,15,1,0,fixed,,,short,5.021367521367521,702,3525.0,0.4772079772079772,1.0107333708874442,990.8656716417911,-904.7245179063361,34710.0,,,,,,3000.0
300,120,125,45,20,140,120,280,0.9491599659276921,0.9683496980173021,30,1,0,trail_pts,,,short,5.013297872340425,752,3770.0,0.49069148936170215,1.0109151973131822,946.2330623306233,-911.3192612137203,22310.0,,,5500.0,,,
120,60,180,30,65,15,160,250,0.9799870319013113,0.9562133896028103,12,0,1,atr,,,short,5.0,637,3185.0,0.21978021978021978,1.0083935065619565,2733.1785714285716,-763.5010060362173,51295.0,,,,,0.52,
240,90,25,155,45,150,160,560,0.9088254892649031,0.9821288296459019,20,1,1,none,,,short,4.982332155477032,1132,5640.0,0.46113074204946997,1.007668305019069,1419.7988505747126,-1213.6881188118812,65155.0,,,,,,
120,60,135,105,45,100,490,610,0.9788704622494039,0.9608004799652434,27,1,0,trail_atr,,,short,4.960212201591512,754,3740.0,0.45490716180371354,1.0221360717350774,503.4839650145773,-418.20544554455444,23680.0,,,,0.98,,
300,60,85,70,80,140,160,660,1.0333445859855328,0.9323661070538322,8,1,1,time,16.0,1800.0,short,4.952229299363057,314,1555.0,0.4394904458598726,1.005574975351797,2032.463768115942,-1584.8011363636363,43195.0,,,,,,
240,120,115,70,40,15,60,210,0.985303166332667,0.9607459979589138,27,1,0,breakeven,,,short,4.944320712694878,449,2220.0,0.48997772828507796,1.0165733482642778,618.9545454545455,-603.3783783783783,13310.0,3000.0,0.0,,,,
210,120,270,255,25,55,470,610,0.9278770839784665,1.0080957065977225,26,0,1,trail_atr,,,short,4.883720930232558,301,1470.0,0.33554817275747506,1.005160520264696,2834.90099009901,-1424.275,34025.0,,,,0.95,,
300,60,140,170,25,140,420,650,0.9423757295219847,0.9547345260463169,17,1,0,breakeven,,,short,4.883449883449884,858,4190.0,0.46736596736596736,1.012742340150536,830.4613466334165,-721.1074561403509,26710.0,3000.0,200.0,,,,
240,120,50,30,45,100,170,670,0.972832632902859,0.918082907222569,26,1,0,trail_pts,,,short,4.871794871794871,1014,4940.0,0.46055226824457596,1.0086313839917531,1236.1241970021413,-1059.8703703703704,54615.0,,,5000.0,,,
150,90,20,35,55,145,210,350,1.0008213917929103,0.9382228597983484,21,0,1,atr,,,short,4.868421052631579,304,1480.0,0.3092105263157895,1.0035329362758554,4472.287234042553,-1994.8333333333333,61580.0,,,,,2.35,
300,45,25,150,75,190,410,600,0.926283102853576,0.9221699186832415,8,1,1,time,34.0,0.0,short,4.855875831485587,902,4380.0,0.4678492239467849,1.0138717339667458,758.6018957345972,-664.7368421052631,37010.0,,,,,,
300,90,65,80,40,40,380,640,0.9703632339342632,0.9071431491304501,29,0,1,time,40.0,1000.0,short,4.844290657439446,289,1400.0,0.3875432525951557,1.0036863932591666,3403.348214285714,-2145.6214689265535,63725.0,,,,,,
240,45,80,215,10,100,420,650,0.9137204305845076,0.9807008596176727,17,0,0,breakeven,,,short,4.819897084048027,583,2810.0,0.3687821612349914,1.0052928490031172,2482.3953488372094,-1454.5342465753424,54365.0,1500.0,200.0,,,,
240,120,280,195,95,150,60,220,0.97821709040859,0.9244642555292344,8,1,1,time,25.0,600.0,short,4.78537360890302,629,3010.0,0.49920508744038156,1.0139532727609866,696.5923566878981,-702.671009771987,29755.0,,,,,,
150,60,220,85,55,20,340,550,0.9777318377034524,0.9975962249127135,22,0,1,atr,,,short,4.784263959390863,394,1885.0,0.39086294416243655,1.0054763080677493,2247.37012987013,-1434.2083333333333,38425.0,,,,,3.22,
180,45,115,165,80,115,490,630,1.0254175713297577,0.9069766152950306,8,1,1,atr,,,short,4.765625,320,1525.0,0.4875,1.0142105017937846,697.6923076923077,-658.3742331288344,23535.0,,,,,1.39,
120,45,215,125,45,105,110,680,0.9022939343753912,0.9730201423866589,18,1,0,breakeven,,,short,4.7372954349698535,1161,5500.0,0.429801894918174,1.0084754904226958,1311.4829659318636,-987.716894977169,65145.0,2000.0,100.0,,,,
150,120,205,150,70,30,280,540,0.9023733841417834,0.9521235729977073,29,1,0,atr,,,short,4.708201892744479,634,2985.0,0.46845425867507884,1.0119624894802228,850.2188552188552,-749.3393393393393,23270.0,,,,,4.12,
300,120,275,230,5,160,330,600,0.9377647108208151,0.9401894166996336,12,1,1,none,,,short,4.679029957203994,701,3280.0,0.4593437945791726,1.0111084769871643,927.1739130434783,-785.2925531914893,35105.0,,,,,,
120,60,125,40,5,30,210,640,0.9526621938523759,0.9351712974318255,9,1,1,none,,,short,4.659498207885305,1116,5200.0,0.41308243727598565,1.009801057383306,1162.1583514099782,-812.4885145482389,40285.0,,,,,,
300,60,105,195,25,130,320,680,1.015337374195528,1.0437536109116643,9,1,0,breakeven,,,short,4.6381578947368425,304,1410.0,0.40460526315789475,1.0058189922000742,1981.4634146341464,-1338.7292817679559,38660.0,3500.0,0.0,,,,
150,120,75,40,25,180,350,600,1.007231269165027,0.9956919960763144,13,1,1,time,50.0,1600.0,short,4.637268847795164,703,3260.0,0.46799431009957326,1.0110187250726694,909.1793313069909,-799.6216216216217,30630.0,,,,,,
300,120,35,175,95,160,150,560,1.0098412652907276,0.904097780293607,5,1,0,time,49.0,0.0,short,4.622781065088757,676,3125.0,0.4807692307692308,1.0074552980329943,1299.3538461538462,-1197.6142857142856,47800.0,,,,,,
210,45,80,185,35,155,310,490,1.0272116002817395,1.0318584563491,25,0,1,time,31.0,1000.0,short,4.604651162790698,215,990.0,0.3395348837209302,1.0043814033767786,3108.8356164383563,-1591.2323943661972,33270.0,,,,,,
300,60,35,85,40,60,270,480,0.9045380525815641,1.0211617206099295,21,1,0,atr,,,short,4.579055441478439,487,2230.0,0.4414784394250513,1.0073059659928578,1430.046511627907,-1130.4814814814815,38500.0,,,,,1.77,
240,90,25,70,50,70,400,510,0.9489745601437913,0.9518402434428385,25,1,1,trail_atr,,,short,4.573863636363637,880,4025.0,0.4875,1.0212895377128954,450.0815850815851,-426.7720090293454,16005.0,,,,4.95,,
210,90,255,230,35,145,370,510,0.9531198105564656,0.9305893296323416,5,0,1,trail_atr,,,short,4.498834498834499,429,1930.0,0.3543123543123543,1.0051983031445695,2455.2960526315787,-1340.3429602888086,57550.0,,,,1.07,,
300,45,255,155,35,20,490,680,0.9300207324594733,1.0127878794732188,18,1,0,none,,,short,4.490291262135922,206,925.0,0.441747572815534,1.015266545634593,675.989010989011,-531.4912280701755,9155.0,,,,,,
120,45,170,175,95,95,480,620,0.985504857098487,0.9402847425675702,29,1,1,breakeven,,,short,4.485530546623794,622,2790.0,0.45016077170418006,1.02032490711736,500.2142857142857,-404.92625368731564,20065.0,4000.0,100.0,,,,
210,120,225,280,95,110,360,570,1.0079883116955564,0.9729986143671729,8,1,0,none,,,short,4.480651731160896,491,2200.0,0.49287169042769857,1.0109901089019881,836.2809917355372,-807.1774193548387,25080.0,,,,,,
180,60,195,105,55,75,490,570,0.9199842840380213,1.006474747441703,27,1,1,trail_pts,,,short,4.4774774774774775,555,2485.0,0.4666666666666667,1.0192404475242924,508.26254826254825,-442.31164383561645,13025.0,,,5000.0,,,
180,90,260,285,60,45,240,360,0.9327670428673619,0.9644205473585059,7,1,0,time,50.0,1600.0,short,4.476439790575916,573,2565.0,0.4973821989528796,1.0147037748287426,621.0877192982456,-612.0877192982456,13610.0,,,,,,
180,60,45,145,95,100,220,310,0.9467900429721029,0.9180612675725008,26,1,1,trail_pts,,,short,4.471252566735113,974,4355.0,0.4917864476386037,1.0140198950519912,657.5887265135699,-637.8439425051334,31345.0,,,7000.0,,,
300,120,55,165,5,175,300,660,0.9524156035251266,1.011930342885073,19,1,1,breakeven,,,short,4.458804523424879,619,2760.0,0.45234248788368336,1.00818651005517,1213.9285714285713,-1006.3880597014926,38700.0,2000.0,500.0,,,,
180,120,220,205,25,100,150,640,1.0697604381265935,0.9410445031407153,28,1,0,atr,,,short,4.3944636678200695,289,1270.0,0.4429065743944637,1.0044288678488604,2250.1953125,-1781.0869565217392,36930.0,,,,,4.38,
300,90,250,125,90,185,200,350,0.9398077567985066,0.9607672320183237,16,1,0,none,,,short,4.365577889447236,796,3475.0,0.49120603015075376,1.0136061080657792,662.0843989769821,-638.5,28810.0,,,,,,
300,45,245,115,85,195,260,640,0.9696105420347263,0.9563162889183573,27,1,1,atr,,,short,4.34224049331963,973,4225.0,0.44912641315519014,1.0079524172525105,1225.4233409610983,-1000.5367231638418,42440.0,,,,,4.84,
300,60,220,210,50,175,270,660,0.9397669796701784,0.9660740233188615,29,1,0,atr,,,short,4.3364681295715775,957,4150.0,0.4535005224660397,1.0078857609759342,1222.1543778801843,-1013.9980732177264,35405.0,,,,,2.49,
240,60,185,50,35,50,360,490,0.9084418340450758,1.0208543465192281,21,1,1,breakeven,,,short,4.333333333333333,240,1040.0,0.43333333333333335,1.0074016084264465,1361.0576923076924,-1040.8148148148148,24280.0,1000.0,200.0,,,,
180,60,80,245,80,125,390,480,0.9124849788211387,0.9409054142787437,9,1,0,breakeven,,,short,4.325688073394495,1090,4715.0,0.4743119266055046,1.012769472429856,723.3172147001934,-652.3674911660777,34210.0,1000.0,100.0,,,,
300,45,300,95,85,130,240,590,0.9121622750400351,0.901819207476267,29,1,1,breakeven,,,short,4.325153374233129,978,4230.0,0.4498977505112474,1.0079186049776763,1223.6704545454545,-1004.1071428571429,52920.0,3000.0,0.0,,,,
300,90,65,55,85,65,390,510,0.927730899246684,0.9567041533198459,12,1,1,time,39.0,400.0,short,4.294653014789533,879,3775.0,0.4732650739476678,1.0220605423094904,420.4206730769231,-376.9162995594714,15430.0,,,,,,
120,60,175,30,75,105,350,520,0.9984060304106044,0.9170450528535936,24,1,1,none,,,short,4.284627092846271,657,2815.0,0.4550989345509893,1.0097617643999028,973.8628762541806,-810.0280898876405,36895.0,,,,,,
300,90,280,225,30,180,320,640,1.0561490729669611,1.027686818720981,20,0,0,trail_pts,,,short,4.264705882352941,272,1160.0,0.33088235294117646,1.0037241556440222,3473.777777777778,-1711.4285714285713,83155.0,,,1500.0,,,
150,120,225,125,95,95,70,640,0.9273796662412236,0.9801853289585986,16,1,1,trail_pts,,,short,4.22668240850059,847,3580.0,0.46989374262101535,1.0064769417256165,1397.7638190954774,-1233.7723214285713,40875.0,,,5000.0,,,
300,120,115,70,80,180,170,330,0.9930495905186421,0.9858217057661063,9,1,1,fixed,,,short,4.2204724409448815,635,2680.0,0.48661417322834644,1.0106170149549372,825.5825242718447,-779.0895061728395,28320.0,,,,,,4000.0
210,90,65,220,60,115,400,500,0.9012632528838302,0.974996010597714,8,1,0,none,,,short,4.214876033057851,968,4080.0,0.47520661157024796,1.02007775207913,450.6304347826087,-409.6975806451613,17115.0,,,,,,
240,60,60,290,5,135,320,390,0.9163079455712472,0.9849520923087675,23,1,1,time,20.0,400.0,short,4.186991869918699,738,3090.0,0.4715447154471545,1.0130804724209457,687.7011494252873,-607.2750642673521,18940.0,,,,,,
150,120,90,55,10,135,320,630,0.9396735883144817,0.9553937009944897,20,1,1,breakeven,,,short,4.156553398058253,824,3425.0,0.46359223300970875,1.008789150211068,1029.083769633508,-889.6917808219179,45635.0,4500.0,200.0,,,,
150,60,70,180,75,65,410,660,0.9769647306604892,1.0179379798687858,24,1,1,atr,,,short,4.154411764705882,544,2260.0,0.44485294117647056,1.0091184183982247,1033.5123966942149,-823.421926910299,31510.0,,,,,4.85,
210,45,35,45,50,60,280,500,0.97207983166315,1.0145152580707861,19,0,0,trail_atr,,,short,4.118303571428571,448,1845.0,0.3325892857142857,1.0042983947999906,2893.1208053691275,-1440.3691275167785,72270.0,,,,2.56,,
300,60,290,95,65,65,350,580,0.9003610377201811,0.9981828497251533,20,1,0,fixed,,,short,4.111111111111111,855,3515.0,0.4269005847953216,1.009829830669631,989.3150684931506,-737.2886597938144,36365.0,,,,,,500.0
180,60,100,265,80,180,390,470,1.0211672043884705,1.020774514579502,28,1,0,time,13.0,200.0,short,4.10873440285205,561,2305.0,0.483065953654189,1.010250366878641,838.2841328413284,-789.0175438596491,29785.0,,,,,,
150,45,160,220,40,145,140,680,1.042266101403275,0.9880620732505087,11,0,1,trail_atr,,,short,4.102564102564102,234,960.0,0.33760683760683763,1.003409090909091,3576.7088607594937,-1828.5714285714287,45795.0,,,,4.49,,
180,60,95,120,90,110,420,580,1.0431081469361831,1.0338073085923076,18,1,1,trail_pts,,,short,4.083665338645418,251,1025.0,0.4701195219123506,1.0079052907604504,1107.5,-974.8872180451128,26775.0,,,1000.0,,,
300,60,150,130,85,175,350,440,0.9291014930635794,0.9005156747030197,28,1,0,trail_pts,,,short,4.083414161008729,1031,4210.0,0.4713870029097963,1.0091335097843537,957.0987654320987,-852.0147874306839,36900.0,,,2500.0,,,
300,90,205,255,95,25,250,640,0.9884532039942264,0.920943081613953,23,1,0,fixed,,,short,4.048257372654155,373,1510.0,0.4718498659517426,1.0079059661247676,1093.778409090909,-979.4615384615385,26680.0,,,,,,1500.0
210,45,55,225,55,115,290,620,0.9529292421541156,1.0086674174483512,17,1,0,trail_atr,,,short,4.0392623438429505,1681,6790.0,0.4086853063652588,1.01011613441497,986.8922852983989,-682.1189024390244,37350.0,,,,0.53,,
210,90,135,20,10,20,230,540,0.9887420740575827,0.9948798218870549,5,1,1,trail_pts,,,short,4.030023094688222,866,3490.0,0.45381062355658197,1.0084402471613925,1061.030534351145,-879.7765957446809,29190.0,,,7500.0,,,
150,60,175,275,90,110,180,440,0.982558184233124,1.0397984496934987,8,1,1,breakeven,,,short,4.015444015444015,259,1040.0,0.43243243243243246,1.0048882517449649,1908.8839285714287,-1447.312925170068,36425.0,2000.0,0.0,,,,
240,90,40,165,90,190,330,560,0.9138084823413608,0.979679250156326,29,1,0,atr,,,short,3.992576882290562,943,3765.0,0.4708377518557794,1.007752815929823,1102.240990990991,-979.0927419354839,54860.0,,,,,4.05,
300,90,230,105,10,80,190,520,0.9091211530701784,0.959157717594228,22,1,1,fixed,,,short,3.9856801909307875,838,3340.0,0.46539379474940334,1.0076380392650102,1129.8076923076924,-982.6629213483146,40570.0,,,,,,2500.0
180,120,150,170,40,110,300,540,0.9741488183062811,1.0411149273705904,22,1,0,atr,,,short,3.9642857142857144,280,1110.0,0.4357142857142857,1.0060758662214682,1506.5573770491803,-1171.0897435897436,34955.0,,,,,2.15,
180,90,295,30,80,35,90,580,0.9270229398881086,0.9729118213164027,24,1,1,breakeven,,,short,3.953488372093023,1032,4080.0,0.4476744186046512,1.0063871755533986,1391.4718614718615,-1124.612676056338,43750.0,500.0,500.0,,,,
240,45,185,145,55,160,370,680,1.0089154181688513,1.0130435923527492,19,1,0,atr,,,short,3.948170731707317,984,3885.0,0.40853658536585363,1.0090785876194706,1074.1666666666667,-740.363321799308,40435.0,,,,,0.51,
180,60,35,120,70,65,440,650,1.022523570284743,0.9470200836345056,18,1,1,breakeven,,,short,3.935018050541516,277,1090.0,0.4981949458483754,1.0103288164502986,772.6086956521739,-764.7101449275362,21355.0,500.0,100.0,,,,
210,120,205,235,95,110,330,410,0.9685680144738539,0.9586898033486945,8,1,1,breakeven,,,short,3.902027027027027,592,2310.0,0.49155405405405406,1.010068211040164,796.3745704467354,-769.9161073825503,35845.0,1000.0,500.0,,,,
210,45,250,90,65,105,240,440,0.9154106093057748,0.9136909420759745,18,1,0,trail_atr,,,short,3.805668016194332,988,3760.0,0.4564777327935223,1.0087707021226966,958.8913525498891,-804.3151969981238,32170.0,,,,1.51,,
120,60,180,75,80,45,190,430,0.9536915943547719,0.9573968372475247,26,1,0,none,,,short,3.8014783526927136,947,3600.0,0.47940865892291445,1.0075822995429558,1053.7224669603524,-974.9281314168378,53150.0,,,,,,
150,60,135,185,25,40,400,660,0.9232904361147419,0.9946040856103475,29,1,1,time,24.0,1800.0,short,3.7226775956284155,732,2725.0,0.4726775956284153,1.0098767669445452,805.2745664739884,-720.3655352480417,29150.0,,,,,,
210,45,260,290,5,90,220,620,0.9002598308264238,0.9639514184183219,8,0,0,trail_pts,,,short,3.7192118226600983,1015,3775.0,0.3221674876847291,1.0055750827032137,2082.2477064220184,-985.6186317321689,88550.0,,,2500.0,,,
210,60,110,75,80,65,70,590,0.9041996065109636,0.9216767030944975,10,1,0,trail_atr,,,short,3.7174427782162587,1267,4710.0,0.46724546172059983,1.0061518769102165,1301.2331081081081,-1141.0134128166915,51910.0,,,,4.21,,
300,45,175,210,85,155,240,310,0.9219038357405911,1.0126247551919412,26,1,1,atr,,,short,3.692434210526316,608,2245.0,0.5016447368421053,1.0159831980635057,467.88524590163934,-469.7658862876254,24820.0,,,,,2.97,
300,60,225,160,50,55,200,500,0.9974898975558522,1.0062542600687594,15,0,1,atr,,,short,3.6706948640483383,331,1215.0,0.29003021148036257,1.004281033085515,2969.0104166666665,-1228.6147186147186,50460.0,,,,,1.03,
180,60,20,25,5,95,360,630,0.9848311911584249,0.9723517168640397,25,1,1,breakeven,,,short,3.664292074799644,1123,4115.0,0.4416740872662511,1.0081062180503708,1031.7540322580646,-810.9185303514377,28010.0,1000.0,200.0,,,,
150,90,175,105,15,145,350,580,0.9053475277934436,1.0004216639292165,29,1,0,atr,,,short,3.6627906976744184,602,2205.0,0.46511627906976744,1.0071356914015728,1111.482142857143,-965.65625,46090.0,,,,,3.12,
180,90,120,230,45,190,440,530,1.0696180748961956,0.9803774598828179,12,1,0,breakeven,,,short,3.6538461538461537,208,760.0,0.5048076923076923,1.0115038219934913,636.4285714285714,-654.1089108910891,16045.0,2500.0,200.0,,,,
240,45,260,35,85,135,320,650,0.9999997389884401,0.9298716785460782,8,1,1,fixed,,,short,3.6506746626686657,667,2435.0,0.44677661169415295,1.0077549005557414,1061.8456375838925,-853.2472826086956,37070.0,,,,,,1500.0
150,45,70,135,90,70,390,540,0.9628703640312618,0.965043143487258,19,1,0,atr,,,short,3.635427394438723,971,3530.0,0.4654994850669413,1.0085231731314814,924.1039823008849,-802.6453488372093,31380.0,,,,,3.43,
240,60,180,240,55,190,390,660,0.915255108142412,0.9977133028182545,7,1,0,none,,,short,3.607843137254902,765,2760.0,0.46143790849673205,1.0079034405738585,997.0963172804533,-851.7439024390244,42310.0,,,,,,
150,90,275,280,55,170,80,150,1.0757241546178316,0.9804251890147007,6,1,0,trail_pts,,,short,3.606194690265487,226,815.0,0.4823008849557522,1.007086648406591,1062.5688073394494,-991.4224137931035,18055.0,,,2500.0,,,
240,60,280,225,25,190,130,320,0.9647382567150853,0.9188730077300091,28,1,1,atr,,,short,3.5685752330226364,751,2680.0,0.49267643142476697,1.0087498775670116,835.0540540540541,-810.2910052910053,22835.0,,,,,3.08,
300,45,110,165,70,155,270,640,0.9682933129597399,0.9073476842680253,25,1,1,time,19.0,200.0,short,3.5521739130434784,1150,4085.0,0.45652173913043476,1.0062751061852424,1247.752380952381,-1046.5996784565916,43040.0,,,,,,
300,90,60,55,75,90,420,520,0.9082714844175516,0.965470769089241,12,1,0,trail_pts,,,short,3.552123552123552,777,2760.0,0.4723294723294723,1.019158683881716,400.05449591280654,-360.15,12305.0,,,5000.0,,,
240,60,25,80,55,75,290,360,0.9416850584511423,0.9942591334166841,11,1,0,atr,,,short,3.5374149659863945,882,3120.0,0.5079365079365079,1.01271108757206,554.8549107142857,-574.8360655737705,19555.0,,,,,3.44,
120,45,55,130,25,115,410,610,0.9093368318258889,0.9504327972063735,16,1,1,fixed,,,short,3.522286821705426,1032,3635.0,0.44573643410852715,1.0102307908809456,780.2934782608696,-626.63139329806,28440.0,,,,,,5500.0
180,90,65,165,75,90,310,660,1.0159569510459456,0.9756198498053369,25,1,0,none,,,short,3.5077793493635077,707,2480.0,0.4582743988684583,1.0058966189547767,1305.7407407407406,-1106.7894736842106,37565.0,,,,,,
180,120,200,20,25,150,120,550,0.9467229845347752,0.9418255654279746,23,1,0,breakeven,,,short,3.5067319461444306,817,2865.0,0.4565483476132191,1.0058672346177082,1316.809651474531,-1104.762443438914,50130.0,1500.0,100.0,,,,
240,90,45,115,5,75,230,340,1.0203555024959705,0.9708101338518184,23,0,1,breakeven,,,short,3.5040983606557377,244,855.0,0.39344262295081966,1.0026193649188917,3409.0625,-2205.5067567567567,56390.0,2000.0,200.0,,,,
210,60,195,120,85,35,150,220,0.9443146505841866,0.904891519356836,22,1,1,none,,,short,3.491253644314869,686,2395.0,0.48833819241982507,1.0165429114142635,439.3134328358209,-425.80882352941177,14275.0,,,,,,
240,90,65,95,75,180,200,440,1.0223986557575537,1.0083525854158706,13,0,1,trail_atr,,,short,3.466076696165192,339,1175.0,0.34513274336283184,1.002738768137055,3676.923076923077,-1932.545045045045,60800.0,,,,1.56,,
180,45,145,145,35,160,350,450,0.9263356489122283,0.9507364036785784,29,1,1,breakeven,,,short,3.464163822525597,879,3045.0,0.48236632536973834,1.0082290625084454,879.8938679245283,-825.9598214285714,37100.0,2000.0,0.0,,,,
210,120,245,190,50,90,250,510,0.9257326396704585,1.0253700195114197,17,1,1,none,,,short,3.4514435695538057,381,1315.0,0.45144356955380577,1.0064086943808177,1200.610465116279,-991.256038647343,24145.0,,,,,,
120,45,80,70,55,20,340,700,0.9321170131987172,0.9043763011382324,7,1,1,trail_pts,,,short,3.428417653390743,929,3185.0,0.4607104413347686,1.0073757584178593,1016.3668224299065,-863.64,42780.0,,,3500.0,,,
150,45,165,65,70,165,270,600,0.9094746711458228,0.9319038497792604,29,1,0,fixed,,,short,3.4088669950738915,1015,3460.0,0.42561576354679803,1.006287993748353,1281.7476851851852,-955.3038194444445,44860.0,,,,,,9500.0
180,45,135,185,20,95,330,400,0.9692603884245518,0.9095301224415858,16,1,0,none,,,short,3.4057971014492754,759,2585.0,0.5138339920948617,1.01368956203993,490.8076923076923,-521.6298342541437,24225.0,,,,,,
300,45,200,145,60,90,130,540,0.9906679663455716,0.9625620601559352,30,1,0,trail_pts,,,short,3.3862704918032787,976,3305.0,0.4426229508196721,1.0060145039626573,1279.6527777777778,-1015.720887245841,58725.0,,,2500.0,,,
240,60,225,215,90,115,340,410,0.940022426945046,0.9072614409475774,25,1,1,atr,,,short,3.383977900552486,724,2450.0,0.48204419889502764,1.0100163532297628,707.8796561604585,-655.7640750670241,32635.0,,,,,3.27,
300,120,60,105,35,25,110,320,0.9642954672824476,0.9782105944169692,19,1,0,none,,,short,3.3681672025723475,622,2095.0,0.4919614147909968,1.007513269258356,918.0882352941177,-893.7179487179487,31465.0,,,,,,
210,60,245,35,40,145,240,440,0.9308078542201424,0.9279418866961897,20,0,0,none,,,short,3.281733746130031,323,1060.0,0.3653250773993808,1.0028401859517972,3171.822033898305,-1820.560975609756,71625.0,,,,,,
240,90,280,300,95,160,170,690,1.0167868088637728,0.9212283141138523,7,1,0,trail_pts,,,short,3.263239875389408,642,2095.0,0.46105919003115264,1.0044902639503606,1583.3108108108108,-1348.4537572254335,34000.0,,,5000.0,,,
180,60,120,195,85,195,170,460,1.0589151619905801,0.9320576705693024,25,1,1,trail_pts,,,short,3.251231527093596,203,660.0,0.47783251231527096,1.0031233732431026,2185.257731958763,-1993.4905660377358,27055.0,,,7500.0,,,
120,45,35,45,5,125,470,580,0.9322148984745008,0.9341267617507684,12,0,0,time,45.0,0.0,short,3.2504780114722753,523,1700.0,0.40152963671128106,1.0032460093179563,2502.0,-1673.2268370607028,65830.0,,,,,,
150,45,170,160,75,45,480,600,1.0097055160551167,0.9837086791766005,13,1,0,time,7.0,800.0,short,3.2334384858044163,317,1025.0,0.4952681388012618,1.0155314796575499,426.8789808917197,-423.04487179487177,17045.0,,,,,,
210,45,260,105,5,155,440,680,0.9752326746499954,0.9796893584579189,21,1,1,fixed,,,short,3.190224570673712,757,2415.0,0.4319682959048877,1.0104396316949813,714.816513761468,-545.5896226415094,28765.0,,,,,,8500.0
240,90,50,225,35,200,240,390,1.0618600339019593,1.0299568383283055,19,1,1,breakeven,,,short,3.163265306122449,245,775.0,0.5102040816326531,1.0039423150291222,1578.88,-1638.2083333333333,36140.0,1500.0,500.0,,,,
240,45,295,130,25,85,380,690,0.9782611891794274,0.9983553917611471,9,1,1,time,29.0,1000.0,short,3.1538461538461537,780,2460.0,0.4358974358974359,1.0071033596581147,1025.8088235294117,-792.4828375286041,39460.0,,,,,,
210,45,135,190,5,120,330,690,1.0443215093791542,1.0122654849180455,22,1,1,breakeven,,,short,3.1132075471698113,265,825.0,0.4188679245283019,1.0041263410608448,1808.6486486486488,-1298.2792207792209,39020.0,1000.0,500.0,,,,
180,45,105,295,45,105,70,170,1.042081121327307,0.9583355594140841,5,1,1,atr,,,short,3.098360655737705,305,945.0,0.4918032786885246,1.006607236497116,959.8,-934.8039215686274,23360.0,,,,,4.24,
120,90,230,275,60,115,430,560,0.9095974332063573,0.9412858132129812,22,1,0,trail_atr,,,short,3.086696562032885,669,2065.0,0.4633781763826607,1.0123383025124728,546.5483870967741,-472.78248587570624,16365.0,,,,3.08,,
