entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2016-11-07 13:59:00,2016-11-09 13:59:00,64454.0,63905.0,308,-169092.0,signal_reverse,long,-549.0,train
2016-11-10 17:04:00,2016-11-15 18:04:00,64525.0,65212.0,228,156636.0,signal_reverse,long,687.0,train
2016-11-16 13:59:00,2016-11-16 18:04:00,65776.0,65296.0,173,-83040.0,signal_reverse,long,-480.0,train
2016-11-30 16:49:00,2016-11-30 17:34:00,64397.0,64641.0,205,-50020.0,signal_reverse,short,-244.0,train
2016-12-01 16:49:00,2016-12-07 16:49:00,63932.0,63816.0,213,24708.0,signal_reverse,short,116.0,train
2016-12-21 16:49:00,2016-12-23 18:19:00,62103.0,62234.0,404,-52924.0,signal_reverse,short,-131.0,train
2016-12-26 16:49:00,2016-12-28 16:49:00,61863.0,61568.0,421,124195.0,signal_reverse,short,295.0,train
2017-01-03 16:49:00,2017-01-03 20:04:00,61449.0,61766.0,252,-79884.0,signal_reverse,short,-317.0,train
2017-01-04 17:34:00,2017-01-09 19:19:00,61410.0,60827.0,211,123013.0,signal_reverse,short,583.0,train
2017-01-12 16:49:00,2017-01-12 18:19:00,60079.0,60120.0,209,-8569.0,signal_reverse,short,-41.0,train
2017-01-13 16:49:00,2017-01-16 16:49:00,60106.0,60392.0,358,-102388.0,signal_reverse,short,-286.0,train
2017-01-17 16:49:00,2017-01-18 16:49:00,59949.0,60030.0,300,-24300.0,signal_reverse,short,-81.0,train
2017-01-18 18:19:00,2017-01-18 20:09:00,60018.0,59982.0,446,16056.0,signal_reverse,short,36.0,train
2017-01-24 16:49:00,2017-01-26 16:04:00,59920.0,61199.0,444,-567876.0,close_opposing,short,-1279.0,train
2017-02-02 16:49:00,2017-02-07 16:49:00,60045.0,59913.0,337,44484.0,signal_reverse,short,132.0,train
2017-02-08 19:19:00,2017-02-08 20:04:00,59671.0,59694.0,358,-8234.0,signal_reverse,short,-23.0,train
2017-02-27 16:49:00,2017-02-27 19:19:00,57866.0,58276.0,296,-121360.0,signal_reverse,short,-410.0,train
2017-03-02 16:04:00,2017-03-03 13:59:00,58907.0,58809.0,307,-30086.0,signal_reverse,long,-98.0,train
2017-03-03 15:04:00,2017-03-03 17:04:00,59009.0,58733.0,312,-86112.0,signal_reverse,long,-276.0,train
2017-03-06 16:49:00,2017-03-07 16:49:00,58180.0,58126.0,287,15498.0,signal_reverse,short,54.0,train
2017-03-21 16:49:00,2017-03-21 20:04:00,58318.0,58708.0,336,-131040.0,signal_reverse,short,-390.0,train
2017-03-24 16:49:00,2017-03-27 17:34:00,58077.0,58236.0,363,-57717.0,signal_reverse,short,-159.0,train
2017-03-27 18:19:00,2017-03-31 16:49:00,58085.0,57346.0,326,240914.0,signal_reverse,short,739.0,train
2017-04-06 19:24:00,2017-04-07 16:49:00,57105.0,57911.0,398,-320788.0,signal_reverse,short,-806.0,train
2017-04-13 16:49:00,2017-04-18 19:19:00,57232.0,56968.0,393,103752.0,signal_reverse,short,264.0,train
2017-04-20 19:24:00,2017-04-21 16:49:00,56904.0,57082.0,427,-76006.0,signal_reverse,short,-178.0,train
2017-04-24 16:49:00,2017-04-25 19:24:00,56680.0,56881.0,383,-76983.0,signal_reverse,short,-201.0,train
2017-04-27 18:04:00,2017-04-28 13:59:00,57852.0,57389.0,303,-140289.0,signal_reverse,long,-463.0,train
2017-05-03 13:59:00,2017-05-10 18:04:00,57773.0,58057.0,432,122688.0,signal_reverse,long,284.0,train
2017-05-15 16:50:00,2017-05-17 16:49:00,56790.0,57359.0,378,-215082.0,signal_reverse,short,-569.0,train
2017-05-23 16:49:00,2017-05-25 19:24:00,56575.0,57049.0,365,-173010.0,signal_reverse,short,-474.0,train
2017-05-29 18:19:00,2017-05-29 20:04:00,56509.0,56597.0,381,-33528.0,signal_reverse,short,-88.0,train
2017-06-01 16:49:00,2017-06-02 16:49:00,56709.0,56746.0,442,-16354.0,signal_reverse,short,-37.0,train
2017-06-06 19:19:00,2017-06-07 16:49:00,56630.0,56807.0,630,-111510.0,signal_reverse,short,-177.0,train
2017-06-19 13:59:00,2017-06-28 18:04:00,59359.0,60434.0,261,280575.0,signal_reverse,long,1075.0,train
2017-07-05 13:59:00,2017-07-05 15:04:00,61057.0,60857.0,394,-78800.0,signal_reverse,long,-200.0,train
2017-07-06 15:04:00,2017-07-06 16:04:00,61056.0,61008.0,285,-13680.0,signal_reverse,long,-48.0,train
2017-07-07 13:59:00,2017-07-10 18:04:00,61366.0,61187.0,277,-49583.0,signal_reverse,long,-179.0,train
2017-07-11 13:59:00,2017-07-12 16:04:00,61733.0,61062.0,332,-222772.0,signal_reverse,long,-671.0,train
2017-07-12 19:19:00,2017-07-13 16:49:00,60885.0,60847.0,336,12768.0,signal_reverse,short,38.0,train
2017-07-14 19:19:00,2017-07-17 19:19:00,59980.0,60195.0,322,-69230.0,signal_reverse,short,-215.0,train
2017-07-17 20:04:00,2017-07-20 16:49:00,60207.0,59860.0,420,145740.0,signal_reverse,short,347.0,train
2017-07-28 16:49:00,2017-07-31 16:49:00,60193.0,60874.0,461,-313941.0,signal_reverse,short,-681.0,train
2017-08-01 15:04:00,2017-08-01 16:04:00,60921.0,60742.0,289,-51731.0,signal_reverse,long,-179.0,train
2017-08-02 13:59:00,2017-08-03 16:04:00,61260.0,60872.0,302,-117176.0,signal_reverse,long,-388.0,train
2017-08-11 16:49:00,2017-08-15 16:49:00,60460.0,60453.0,412,2884.0,signal_reverse,short,7.0,train
2017-08-15 19:19:00,2017-08-15 20:04:00,60191.0,60212.0,515,-10815.0,signal_reverse,short,-21.0,train
2017-08-16 16:49:00,2017-08-22 16:49:00,59846.0,59319.0,549,289323.0,signal_reverse,short,527.0,train
2017-08-25 17:34:00,2017-09-01 17:34:00,59115.0,57778.0,596,796852.0,signal_reverse,short,1337.0,train
2017-09-18 16:04:00,2017-09-20 15:04:00,58797.0,58763.0,385,-13090.0,signal_reverse,long,-34.0,train
2017-09-21 13:59:00,2017-09-22 13:59:00,58975.0,58426.0,343,-188307.0,signal_reverse,long,-549.0,train
2017-10-04 16:49:00,2017-10-05 20:54:00,58412.0,58351.0,517,31537.0,signal_reverse,short,61.0,train
2017-10-12 19:24:00,2017-10-12 20:09:00,58358.0,58415.0,599,-34143.0,signal_reverse,short,-57.0,train
2017-10-13 16:49:00,2017-10-17 18:19:00,57838.0,58130.0,454,-132568.0,signal_reverse,short,-292.0,train
2017-10-26 16:49:00,2017-10-26 18:19:00,58173.0,58260.0,521,-45327.0,signal_reverse,short,-87.0,train
2017-10-27 15:04:00,2017-10-27 17:04:00,58981.0,58787.0,424,-82256.0,signal_reverse,long,-194.0,train
2017-10-31 13:59:00,2017-11-01 13:59:00,58915.0,58670.0,383,-93835.0,signal_reverse,long,-245.0,train
2017-11-03 13:59:00,2017-11-10 18:04:00,59105.0,59378.0,360,98280.0,signal_reverse,long,273.0,train
2017-11-23 16:49:00,2017-11-24 16:49:00,58724.0,58702.0,532,11704.0,signal_reverse,short,22.0,train
2017-11-30 18:19:00,2017-11-30 19:24:00,58606.0,58673.0,404,-27068.0,signal_reverse,short,-67.0,train
2017-12-22 16:49:00,2017-12-27 16:49:00,58926.0,58312.0,714,438396.0,signal_reverse,short,614.0,train
2018-01-18 19:24:00,2018-01-19 16:49:00,56857.0,57029.0,499,-85828.0,signal_reverse,short,-172.0,train
2018-01-22 19:19:00,2018-01-22 20:04:00,56873.0,56907.0,749,-25466.0,signal_reverse,short,-34.0,train
2018-01-23 16:49:00,2018-01-26 19:24:00,56867.0,56544.0,646,208658.0,signal_reverse,short,323.0,train
2018-02-06 13:59:00,2018-02-07 18:04:00,57390.0,57285.0,319,-33495.0,signal_reverse,long,-105.0,train
2018-02-08 13:59:00,2018-02-14 13:59:00,58105.0,57657.0,275,-123200.0,signal_reverse,long,-448.0,train
2018-02-16 16:49:00,2018-02-20 16:49:00,56514.0,56846.0,405,-134460.0,signal_reverse,short,-332.0,train
2018-02-26 16:49:00,2018-02-28 16:49:00,56107.0,56379.0,430,-116960.0,signal_reverse,short,-272.0,train
2018-03-19 13:59:00,2018-03-21 17:04:00,58298.0,57935.0,413,-149919.0,signal_reverse,long,-363.0,train
2018-04-04 19:19:00,2018-04-05 16:49:00,57997.0,58134.0,459,-62883.0,signal_reverse,short,-137.0,train
2018-04-06 18:04:00,2018-04-18 13:59:00,58579.0,62012.0,443,1520819.0,signal_reverse,long,3433.0,train
2018-04-25 18:04:00,2018-04-27 13:59:00,62779.0,62801.0,302,6644.0,signal_reverse,long,22.0,train
2018-04-30 13:59:00,2018-05-07 13:59:00,63254.0,63330.0,300,22800.0,signal_reverse,long,76.0,train
2018-05-08 13:59:00,2018-05-10 13:59:00,63518.0,62518.0,247,-247000.0,signal_reverse,long,-1000.0,train
2018-05-11 16:49:00,2018-05-11 19:19:00,61922.0,62164.0,306,-74052.0,signal_reverse,short,-242.0,train
