Id,Direction,EntryTime,ExitTime,EntryPrice,ExitPrice,Contracts,Pnl1c,PnlNet,ExitReason,MlScore
493,Long,2021-04-14 10:59:00,2021-04-15 10:59:00,145690,142430,25,-3260,-81500,signal_reverse,0,000
494,Long,2021-04-15 16:04:00,2021-04-20 13:59:00,144350,144280,18,-70,-1260,signal_reverse,0,000
495,Short,2021-04-20 16:04:00,2021-04-22 15:04:00,143350,146920,28,-3570,-99960,close_opposing,0,000
496,Long,2021-04-23 10:59:00,2021-04-30 10:59:00,147900,147030,23,-870,-20010,signal_reverse,0,000
497,Long,2021-05-05 10:59:00,2021-05-13 10:59:00,149650,152110,30,2460,73800,signal_reverse,0,000
498,Long,2021-05-13 15:04:00,2021-05-14 12:59:00,153140,153710,21,570,11970,signal_reverse,0,000
499,Long,2021-05-14 15:04:00,2021-05-19 12:59:00,154040,155090,25,1050,26250,signal_reverse,0,000
500,Long,2021-05-21 15:04:00,2021-05-24 10:59:00,156120,155880,23,-240,-5520,signal_reverse,0,000
501,Long,2021-05-25 10:59:00,2021-06-07 10:59:00,156730,164290,36,7560,272160,signal_reverse,0,000
502,Short,2021-06-18 13:44:00,2021-06-18 14:34:00,162820,162180,32,640,20480,signal_reverse,0,000
503,Long,2021-06-28 10:59:00,2021-06-28 12:59:00,165130,165000,40,-130,-5200,signal_reverse,0,000
504,Short,2021-06-29 13:44:00,2021-07-01 15:04:00,161390,164790,38,-3400,-129200,close_opposing,0,000
505,Long,2021-07-06 10:59:00,2021-07-06 16:04:00,165900,164540,45,-1360,-61200,signal_reverse,0,000
506,Short,2021-07-08 13:44:00,2021-07-29 10:59:00,159570,162510,25,-2940,-73500,close_opposing,0,000
507,Long,2021-07-30 10:59:00,2021-08-09 11:59:00,162400,162480,33,80,2640,signal_reverse,0,000
508,Long,2021-08-10 10:59:00,2021-08-10 12:59:00,164330,163900,32,-430,-13760,signal_reverse,0,000
509,Long,2021-08-11 16:04:00,2021-08-16 10:59:00,164530,165330,29,800,23200,signal_reverse,0,000
510,Long,2021-08-16 11:59:00,2021-08-19 13:44:00,165700,163140,40,-2560,-102400,close_opposing,0,000
511,Short,2021-08-20 13:44:00,2021-08-26 13:44:00,162270,163670,30,-1400,-42000,signal_reverse,0,000
512,Short,2021-08-26 16:04:00,2021-08-27 17:34:00,163210,164930,33,-1720,-56760,signal_reverse,0,000
513,Long,2021-08-30 10:59:00,2021-09-08 07:59:00,166940,172260,32,5320,170240,expiration,0,000
514,Short,2021-09-20 13:44:00,2021-09-24 16:04:00,168960,171580,24,-2620,-62880,signal_reverse,0,000
515,Long,2021-09-27 10:59:00,2021-09-29 10:59:00,174810,174220,27,-590,-15930,signal_reverse,0,000
516,Long,2021-09-29 11:59:00,2021-09-29 12:59:00,174830,174590,22,-240,-5280,signal_reverse,0,000
517,Long,2021-09-30 10:59:00,2021-09-30 13:59:00,175200,174560,22,-640,-14080,signal_reverse,0,000
518,Short,2021-09-30 16:49:00,2021-09-30 17:34:00,174730,175320,28,-590,-16520,signal_reverse,0,000
519,Short,2021-10-01 13:44:00,2021-10-01 15:04:00,173810,174900,22,-1090,-23980,close_opposing,0,000
520,Long,2021-10-04 10:59:00,2021-10-12 10:59:00,175670,185410,24,9740,233760,signal_reverse,0,000
521,Long,2021-10-22 13:59:00,2021-10-25 11:59:00,188780,188970,22,190,4180,signal_reverse,0,000
522,Long,2021-10-25 13:59:00,2021-10-27 10:59:00,189640,189450,20,-190,-3800,signal_reverse,0,000
523,Short,2021-10-29 13:44:00,2021-11-10 13:44:00,184640,184640,24,-0,-0,signal_reverse,0,000
524,Short,2021-11-11 13:44:00,2021-12-08 07:44:00,182550,166200,23,16350,376050,expiration,0,000
525,Long,2021-12-23 11:59:00,2021-12-23 13:59:00,159690,159090,25,-600,-15000,signal_reverse,0,000
526,Long,2021-12-27 10:59:00,2021-12-29 15:04:00,159570,159120,25,-450,-11250,signal_reverse,0,000
527,Long,2022-01-03 10:59:00,2022-01-05 10:59:00,162390,160550,24,-1840,-44160,signal_reverse,0,000
528,Short,2022-01-06 13:44:00,2022-01-12 16:04:00,154760,161790,9,-7030,-63270,close_opposing,0,000
529,Long,2022-01-13 10:59:00,2022-01-13 11:59:00,160920,160740,22,-180,-3960,signal_reverse,0,000
530,Short,2022-01-13 16:04:00,2022-02-18 13:44:00,156470,145300,19,11170,212230,signal_reverse,0,000
531,Short,2022-02-18 15:19:00,2022-06-08 10:44:00,144780,118640,13,26140,339820,expiration,0,000
532,Long,2022-06-20 13:59:00,2022-06-20 16:04:00,120500,119770,13,-730,-9490,signal_reverse,0,000
533,Short,2022-06-20 16:49:00,2022-06-20 18:19:00,120090,120770,15,-680,-10200,signal_reverse,0,000
534,Long,2022-06-21 13:59:00,2022-07-01 16:49:00,121590,117710,12,-3880,-46560,close_opposing,0,000
535,Short,2022-07-05 16:49:00,2022-08-22 16:04:00,113280,113740,9,-460,-4140,close_opposing,0,000
536,Long,2022-08-23 13:59:00,2022-09-01 13:59:00,114450,121570,20,7120,142400,signal_reverse,0,000
537,Short,2022-09-19 18:04:00,2022-10-19 18:04:00,115750,101960,24,13790,330960,signal_reverse,0,000
538,Long,2022-10-20 12:59:00,2022-11-02 15:04:00,103600,110730,18,7130,128340,signal_reverse,0,000
539,Long,2022-11-03 18:04:00,2022-11-18 12:59:00,109700,112860,24,3160,75840,signal_reverse,0,000
540,Short,2022-11-21 15:49:00,2022-11-24 18:04:00,111450,113410,29,-1960,-56840,signal_reverse,0,000
541,Short,2022-11-28 15:49:00,2022-12-08 09:44:00,111430,110390,36,1040,37440,expiration,0,000
542,Long,2023-01-11 12:59:00,2023-01-19 12:59:00,100120,99510,30,-610,-18300,signal_reverse,0,000
543,Short,2023-01-30 15:49:00,2023-01-31 16:34:00,99030,99240,40,-210,-8400,signal_reverse,0,000
544,Long,2023-02-02 16:04:00,2023-02-02 18:04:00,101640,100740,33,-900,-29700,signal_reverse,0,000
545,Long,2023-02-06 15:05:00,2023-02-06 17:05:00,101030,100880,33,-150,-4950,signal_reverse,0,000
546,Short,2023-02-08 15:49:00,2023-03-09 09:44:00,99230,95760,40,3470,138800,expiration,0,000
547,Long,2023-03-20 14:15:00,2023-03-31 12:59:00,97600,98110,26,510,13260,signal_reverse,0,000
548,Long,2023-04-03 12:59:00,2023-04-03 13:59:00,99270,99080,37,-190,-7030,signal_reverse,0,000
549,Short,2023-04-06 15:49:00,2023-04-07 15:49:00,97360,96500,40,860,34400,signal_reverse,0,000
550,Short,2023-04-11 18:04:00,2023-04-12 15:50:00,97210,97720,39,-510,-19890,signal_reverse,0,000
551,Long,2023-04-17 12:59:00,2023-04-20 12:59:00,100090,99580,46,-510,-23460,signal_reverse,0,000
552,Long,2023-04-20 13:59:00,2023-04-25 12:59:00,99800,100210,31,410,12710,signal_reverse,0,000
553,Long,2023-04-28 13:59:00,2023-05-02 18:04:00,102230,100830,50,-1400,-70000,signal_reverse,0,000
554,Long,2023-05-05 12:59:00,2023-05-05 16:04:00,101800,101000,32,-800,-25600,signal_reverse,0,000
555,Short,2023-05-08 15:50:00,2023-05-10 12:59:00,99420,102790,36,-3370,-121320,close_opposing,0,000
556,Long,2023-05-11 12:59:00,2023-05-12 16:04:00,105500,102030,25,-3470,-86750,signal_reverse,0,000
557,Long,2023-05-12 17:04:00,2023-05-12 18:04:00,102290,101900,20,-390,-7800,signal_reverse,0,000
558,Long,2023-05-15 18:04:00,2023-05-16 12:59:00,102470,102340,25,-130,-3250,signal_reverse,0,000
559,Long,2023-05-16 13:59:00,2023-05-16 15:04:00,102530,102310,28,-220,-6160,signal_reverse,0,000
560,Long,2023-05-26 17:07:00,2023-05-30 18:04:00,103740,103280,47,-460,-21620,signal_reverse,0,000
561,Short,2023-05-30 18:49:00,2023-06-02 12:59:00,102950,104290,30,-1340,-40200,close_opposing,0,000
562,Long,2023-06-05 12:59:00,2023-06-05 15:04:00,104780,103660,39,-1120,-43680,signal_reverse,0,000
563,Short,2023-06-06 15:49:00,2023-06-08 09:44:00,102340,102540,37,-200,-7400,expiration,0,000
564,Long,2023-06-19 12:59:00,2023-06-20 16:04:00,104830,104480,53,-350,-18550,signal_reverse,0,000
565,Long,2023-06-21 12:59:00,2023-06-23 13:59:00,105990,105000,47,-990,-46530,signal_reverse,0,000
566,Short,2023-06-23 15:49:00,2023-06-30 15:49:00,105050,99160,40,5890,235600,signal_reverse,0,000
567,Long,2023-07-12 12:59:00,2023-07-12 13:59:00,102210,102050,48,-160,-7680,signal_reverse,0,000
568,Long,2023-07-13 12:59:00,2023-07-21 18:04:00,102630,102860,40,230,9200,signal_reverse,0,000
569,Long,2023-07-24 12:59:00,2023-08-04 16:04:00,103710,105530,43,1820,78260,signal_reverse,0,000
570,Short,2023-08-08 15:49:00,2023-08-14 17:19:00,102060,102320,35,-260,-9100,signal_reverse,0,000
571,Long,2023-08-17 13:59:00,2023-08-17 15:04:00,105210,105000,29,-210,-6090,signal_reverse,0,000
572,Long,2023-08-18 12:59:00,2023-08-24 13:59:00,105580,105080,36,-500,-18000,signal_reverse,0,000
573,Long,2023-08-24 15:04:00,2023-08-24 16:04:00,105320,105240,33,-80,-2640,signal_reverse,0,000
574,Long,2023-08-25 12:59:00,2023-08-25 17:05:00,105680,104900,38,-780,-29640,signal_reverse,0,000
575,Long,2023-08-28 15:04:00,2023-08-29 12:59:00,106040,106730,48,690,33120,signal_reverse,0,000
576,Long,2023-09-04 12:59:00,2023-09-04 14:05:00,107280,107250,55,-30,-1650,signal_reverse,0,000
577,Short,2023-09-06 15:49:00,2023-09-08 09:44:00,104950,102480,40,2470,98800,expiration,0,000
578,Short,2023-10-02 16:36:00,2023-10-12 12:59:00,101110,103570,40,-2460,-98400,close_opposing,0,000
579,Long,2023-10-13 12:59:00,2023-10-27 18:04:00,103470,106740,46,3270,150420,signal_reverse,0,000
580,Long,2023-11-07 15:05:00,2023-11-07 16:05:00,108980,108860,50,-120,-6000,signal_reverse,0,000
581,Long,2023-11-08 12:59:00,2023-11-10 17:04:00,109920,109420,50,-500,-25000,signal_reverse,0,000
582,Long,2023-11-10 18:05:00,2023-11-23 13:00:00,109570,114110,48,4540,217920,signal_reverse,0,000
583,Short,2023-11-30 18:05:00,2023-12-01 15:49:00,110310,109080,40,1230,49200,signal_reverse,0,000
584,Long,2023-12-18 17:04:00,2023-12-19 15:05:00,107840,107310,30,-530,-15900,signal_reverse,0,000
585,Long,2023-12-19 17:05:00,2023-12-28 18:05:00,107580,110210,38,2630,99940,signal_reverse,0,000
586,Long,2023-12-29 13:59:00,2023-12-29 15:04:00,110380,110220,40,-160,-6400,signal_reverse,0,000
587,Long,2024-01-04 13:01:00,2024-01-18 17:08:00,110270,113440,58,3170,183860,signal_reverse,0,000
588,Long,2024-01-18 18:09:00,2024-01-19 16:06:00,113550,113450,42,-100,-4200,signal_reverse,0,000
589,Long,2024-01-19 17:06:00,2024-01-22 15:06:00,113840,114700,46,860,39560,signal_reverse,0,000
590,Short,2024-01-26 18:07:00,2024-02-01 16:37:00,111500,112880,40,-1380,-55200,signal_reverse,0,000
591,Short,2024-02-02 15:50:00,2024-02-29 12:59:00,112030,112570,40,-540,-21600,close_opposing,0,000
592,Long,2024-03-01 12:59:00,2024-03-11 10:00:00,112520,115400,55,2880,158400,expiration,0,000
593,Long,2024-04-01 12:59:00,2024-04-01 15:07:00,112940,112670,55,-270,-14850,signal_reverse,0,000
594,Long,2024-04-02 12:59:00,2024-04-09 18:16:00,112790,113410,56,620,34720,signal_reverse,0,000
595,Long,2024-04-10 13:59:00,2024-04-10 15:04:00,113670,113450,52,-220,-11440,signal_reverse,0,000
596,Long,2024-04-11 17:11:00,2024-04-16 15:06:00,114160,113920,47,-240,-11280,signal_reverse,0,000
597,Long,2024-04-19 16:05:00,2024-04-22 15:04:00,115460,115420,51,-40,-2040,signal_reverse,0,000
598,Long,2024-04-22 18:06:00,2024-04-23 12:59:00,115520,115400,54,-120,-6480,signal_reverse,0,000
599,Long,2024-04-26 17:05:00,2024-04-27 16:07:00,116120,115830,47,-290,-13630,signal_reverse,0,000
600,Short,2024-05-02 18:05:00,2024-05-13 12:59:00,115130,117390,40,-2260,-90400,close_opposing,0,000
601,Long,2024-05-14 13:01:00,2024-05-21 13:59:00,117260,118090,66,830,54780,signal_reverse,0,000
602,Long,2024-05-21 18:05:00,2024-05-23 13:04:00,118730,117930,29,-800,-23200,signal_reverse,0,000
603,Long,2024-05-23 17:11:00,2024-05-24 13:02:00,119050,118890,42,-160,-6720,signal_reverse,0,000
604,Short,2024-05-29 15:50:00,2024-05-29 18:05:00,115030,115720,38,-690,-26220,signal_reverse,0,000
605,Long,2024-06-19 13:59:00,2024-06-20 15:04:00,115830,113640,25,-2190,-54750,signal_reverse,0,000
606,Long,2024-06-20 18:05:00,2024-06-21 15:04:00,114840,114190,16,-650,-10400,signal_reverse,0,000
607,Long,2024-06-21 18:04:00,2024-06-24 14:05:00,114400,113810,16,-590,-9440,signal_reverse,0,000
608,Long,2024-06-24 17:07:00,2024-06-25 13:59:00,114850,114130,21,-720,-15120,signal_reverse,0,000
609,Long,2024-06-26 13:59:00,2024-06-28 15:04:00,115700,116250,32,550,17600,signal_reverse,0,000
610,Long,2024-07-02 18:05:00,2024-07-03 14:06:00,116430,115550,37,-880,-32560,signal_reverse,0,000
611,Short,2024-07-04 19:20:00,2024-07-22 15:04:00,111160,111250,35,-90,-3150,close_opposing,0,000
612,Long,2024-07-23 13:59:00,2024-07-26 18:20:00,111420,111300,33,-120,-3960,close_opposing,0,000
613,Short,2024-07-29 16:49:00,2024-09-09 10:44:00,109720,94850,29,14870,431230,expiration,0,000
614,Long,2024-09-18 14:06:00,2024-10-07 16:49:00,97590,95320,28,-2270,-63560,close_opposing,0,000
615,Long,2024-11-08 17:04:00,2024-11-14 13:59:00,88600,87510,32,-1090,-34880,signal_reverse,0,000
616,Short,2024-11-19 17:23:00,2024-11-21 16:49:00,83310,80970,30,2340,70200,signal_reverse,0,000
617,Long,2024-12-06 13:59:00,2024-12-09 10:59:00,78570,79870,18,1300,23400,expiration,0,000
618,Long,2024-12-20 14:05:00,2025-01-13 18:04:00,80500,88980,13,8480,110240,signal_reverse,0,000
619,Long,2025-01-16 13:59:00,2025-01-28 12:59:00,90670,92070,33,1400,46200,signal_reverse,0,000
620,Long,2025-01-28 13:59:00,2025-02-03 13:59:00,92400,93870,30,1470,44100,signal_reverse,0,000
621,Long,2025-02-05 13:01:00,2025-02-07 18:04:00,95610,95510,31,-100,-3100,signal_reverse,0,000
622,Long,2025-02-10 12:59:00,2025-02-26 13:59:00,97180,118910,33,21730,717090,signal_reverse,0,000
623,Short,2025-03-06 18:49:00,2025-03-10 09:44:00,112640,115460,17,-2820,-47940,expiration,0,000
624,Long,2025-03-18 12:59:00,2025-03-24 12:59:00,124930,118380,19,-6550,-124450,signal_reverse,0,000
625,Long,2025-04-16 17:04:00,2025-04-30 12:59:00,104100,109910,18,5810,104580,signal_reverse,0,000
626,Long,2025-04-30 15:04:00,2025-04-30 16:04:00,111870,110910,18,-960,-17280,signal_reverse,0,000
627,Short,2025-05-05 18:04:00,2025-05-08 17:19:00,103820,107860,20,-4040,-80800,signal_reverse,0,000
628,Long,2025-05-12 16:04:00,2025-05-15 12:59:00,111760,108750,20,-3010,-60200,signal_reverse,0,000
629,Short,2025-05-15 18:49:00,2025-05-19 12:59:00,108960,110720,16,-1760,-28160,close_opposing,0,000
630,Short,2025-05-20 15:49:00,2025-05-29 12:59:00,108810,111240,20,-2430,-48600,close_opposing,0,000
631,Long,2025-05-30 12:59:00,2025-06-02 12:59:00,111650,109680,23,-1970,-45310,signal_reverse,0,000
632,Long,2025-06-02 18:04:00,2025-06-06 18:04:00,110700,110890,21,190,3990,signal_reverse,0,000
633,Short,2025-06-19 15:52:00,2025-06-27 17:21:00,108070,109550,37,-1480,-54760,signal_reverse,0,000
634,Long,2025-06-30 13:59:00,2025-07-02 12:58:00,110770,110160,25,-610,-15250,signal_reverse,0,000
635,Short,2025-07-02 15:48:00,2025-07-10 15:49:00,110640,107230,36,3410,122760,signal_reverse,0,000
636,Long,2025-07-16 12:58:00,2025-07-25 17:05:00,109520,110300,24,780,18720,signal_reverse,0,000
637,Short,2025-07-28 18:03:00,2025-08-06 18:05:00,106110,109160,25,-3050,-76250,signal_reverse,0,000
638,Long,2025-08-07 12:59:00,2025-08-17 16:37:00,115870,116180,13,310,4030,signal_reverse,0,000
639,Short,2025-08-22 18:04:00,2025-08-25 16:35:00,113220,112740,31,480,14880,signal_reverse,0,000
640,Long,2025-10-07 12:58:00,2025-10-07 17:03:00,103600,102880,20,-720,-14400,signal_reverse,0,000
641,Short,2025-10-08 17:18:00,2025-10-08 18:03:00,100390,100080,26,310,8060,signal_reverse,0,000
642,Short,2025-10-10 15:49:00,2025-10-14 18:03:00,101150,100950,29,200,5800,signal_reverse,0,000
643,Short,2025-10-14 19:48:00,2025-10-16 15:48:00,100970,101180,26,-210,-5460,signal_reverse,0,000
644,Long,2025-10-16 18:03:00,2025-10-21 18:03:00,103430,103100,21,-330,-6930,signal_reverse,0,000
645,Short,2025-10-22 18:48:00,2025-10-29 18:48:00,103700,99780,18,3920,70560,signal_reverse,0,000
646,Short,2025-10-29 19:50:00,2025-10-31 15:48:00,99800,99330,29,470,13630,signal_reverse,0,000
647,Long,2025-11-11 17:05:00,2025-11-11 18:05:00,101080,100620,36,-460,-16560,signal_reverse,0,000
648,Short,2025-11-12 17:24:00,2025-11-19 15:04:00,99130,102850,40,-3720,-148800,close_opposing,0,000
649,Long,2025-11-20 12:59:00,2025-12-03 13:59:00,104600,107530,19,2930,55670,signal_reverse,0,000
650,Long,2025-12-04 12:59:00,2025-12-08 09:59:00,109790,112090,24,2300,55200,expiration,0,000
651,Short,2025-12-18 18:03:00,2025-12-18 19:48:00,107870,108340,36,-470,-16920,signal_reverse,0,000
652,Short,2025-12-19 15:48:00,2025-12-23 17:03:00,107900,111320,25,-3420,-85500,close_opposing,0,000
653,Long,2025-12-25 17:08:00,2025-12-30 17:04:00,110630,111120,32,490,15680,signal_reverse,0,000
654,Long,2025-12-30 18:04:00,2026-01-05 15:52:00,111340,108530,21,-2810,-59010,close_opposing,0,000
655,Short,2026-01-06 15:54:00,2026-01-15 15:49:00,109240,109910,40,-670,-26800,signal_reverse,0,000
656,Long,2026-01-16 12:58:00,2026-01-20 12:59:00,111840,111550,36,-290,-10440,signal_reverse,0,000
657,Long,2026-01-20 15:04:00,2026-01-30 12:58:00,111680,116660,40,4980,199200,signal_reverse,0,000
658,Short,2026-02-06 15:52:00,2026-02-07 17:45:00,113350,113410,35,-60,-2100,signal_reverse,0,000
659,Long,2026-02-13 17:05:00,2026-02-17 23:49:00,115870,116510,32,640,20480,end_of_data,0,000
