entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction
2017-12-20 22:24:00,2017-12-21 13:59:00,59390.0,59130.0,794,-206440.0,signal_reverse,long
2018-02-06 16:04:00,2018-02-06 19:19:00,57662.0,57423.0,297,-70983.0,signal_reverse,long
2018-02-07 19:19:00,2018-02-12 20:19:00,57509.0,58023.0,267,137238.0,signal_reverse,long
2018-02-20 13:59:00,2018-02-20 15:04:00,56881.0,56781.0,522,-52200.0,signal_reverse,long
2018-02-20 16:04:00,2018-02-20 22:19:00,56823.0,56613.0,507,-106470.0,signal_reverse,long
2018-02-21 13:59:00,2018-02-22 19:24:00,56740.0,56646.0,393,-36942.0,signal_reverse,long
2018-03-01 13:59:00,2018-03-05 20:19:00,56831.0,56595.0,363,-85668.0,signal_reverse,long
2018-03-19 13:59:00,2018-03-20 18:04:00,58298.0,58062.0,398,-93928.0,signal_reverse,long
2018-03-26 16:04:00,2018-03-30 13:59:00,57654.0,57914.0,320,83200.0,signal_reverse,long
2018-04-03 13:59:00,2018-04-05 13:59:00,58119.0,58070.0,495,-24255.0,signal_reverse,long
2018-04-05 15:04:00,2018-04-12 16:04:00,58157.0,62461.0,447,1923888.0,signal_reverse,long
2018-04-23 13:59:00,2018-04-24 19:19:00,62550.0,61813.0,256,-188672.0,signal_reverse,long
2018-04-24 20:19:00,2018-04-28 13:59:00,61874.0,62468.0,284,168696.0,signal_reverse,long
2018-04-30 13:59:00,2018-04-30 16:04:00,63254.0,63113.0,353,-49773.0,signal_reverse,long
2018-04-30 17:04:00,2018-05-04 15:04:00,63167.0,63385.0,312,68016.0,signal_reverse,long
2018-05-15 17:04:00,2018-05-16 19:24:00,62958.0,61955.0,295,-295885.0,signal_reverse,long
2018-05-17 13:59:00,2018-05-17 18:04:00,62258.0,62116.0,250,-35500.0,signal_reverse,long
2018-05-17 19:24:00,2018-05-18 13:59:00,62318.0,62453.0,258,34830.0,signal_reverse,long
2018-05-18 17:04:00,2018-05-18 18:04:00,62897.0,62658.0,249,-59511.0,signal_reverse,long
2018-05-18 18:44:00,2018-05-21 13:59:00,62688.0,62442.0,238,-58548.0,signal_reverse,long
2018-05-21 15:04:00,2018-05-21 16:04:00,62520.0,62436.0,222,-18648.0,signal_reverse,long
2018-05-21 17:04:00,2018-05-21 19:19:00,62167.0,61770.0,195,-77415.0,signal_reverse,long
2018-05-28 20:19:00,2018-05-30 13:59:00,62549.0,62611.0,417,25854.0,signal_reverse,long
2018-06-07 16:04:00,2018-06-08 10:59:00,62216.0,62713.0,371,184387.0,expiration,long
2018-06-18 13:59:00,2018-06-21 15:04:00,64025.0,64363.0,196,66248.0,signal_reverse,long
2018-06-27 13:59:00,2018-06-28 20:24:00,63860.0,63488.0,344,-127968.0,signal_reverse,long
2018-07-02 17:04:00,2018-07-05 13:59:00,63773.0,63691.0,341,-27962.0,signal_reverse,long
2018-07-06 13:59:00,2018-07-06 15:04:00,63713.0,63626.0,456,-39672.0,signal_reverse,long
2018-07-20 13:59:00,2018-07-23 13:59:00,63931.0,63402.0,270,-142830.0,signal_reverse,long
2018-07-23 15:04:00,2018-07-23 18:04:00,63473.0,63453.0,341,-6820.0,signal_reverse,long
2018-08-02 13:59:00,2018-08-02 16:04:00,63643.0,63525.0,416,-49088.0,signal_reverse,long
2018-08-02 19:24:00,2018-08-07 15:04:00,63801.0,63732.0,351,-24219.0,signal_reverse,long
2018-08-07 19:19:00,2018-08-14 15:04:00,63804.0,66834.0,435,1318050.0,signal_reverse,long
2018-08-16 21:24:00,2018-08-17 21:19:00,67158.0,67393.0,181,42535.0,signal_reverse,long
2018-08-20 20:19:00,2018-08-21 19:19:00,67398.0,67547.0,315,46935.0,signal_reverse,long
2018-08-22 13:59:00,2018-08-24 17:04:00,68061.0,67641.0,242,-101640.0,signal_reverse,long
2018-08-28 20:24:00,2018-08-31 15:04:00,68088.0,68004.0,244,-20496.0,signal_reverse,long
2018-09-03 17:04:00,2018-09-03 18:04:00,68279.0,68231.0,262,-12576.0,signal_reverse,long
2018-09-03 19:19:00,2018-09-03 20:19:00,68282.0,68237.0,267,-12015.0,signal_reverse,long
2018-09-03 21:19:00,2018-09-03 22:19:00,68267.0,68272.0,320,1600.0,signal_reverse,long
2018-09-04 15:04:00,2018-09-04 18:04:00,68420.0,68295.0,390,-48750.0,signal_reverse,long
2018-09-04 21:19:00,2018-09-10 10:59:00,68184.0,70582.0,355,851290.0,expiration,long
2018-10-25 13:59:00,2018-10-25 22:24:00,66135.0,65964.0,211,-36081.0,signal_reverse,long
2018-10-26 13:59:00,2018-10-29 15:04:00,66297.0,65929.0,293,-107824.0,signal_reverse,long
2018-10-29 17:04:00,2018-10-29 18:04:00,66074.0,66061.0,389,-5057.0,signal_reverse,long
2018-10-29 20:19:00,2018-10-29 21:19:00,66148.0,66116.0,391,-12512.0,signal_reverse,long
2018-10-29 22:19:00,2018-10-30 19:19:00,66225.0,65988.0,384,-91008.0,signal_reverse,long
2018-10-31 13:59:00,2018-10-31 15:04:00,66219.0,66155.0,407,-26048.0,signal_reverse,long
2018-11-08 13:59:00,2018-11-08 15:04:00,66734.0,66772.0,409,15542.0,signal_reverse,long
2018-11-08 16:04:00,2018-11-08 18:04:00,66772.0,66828.0,417,23352.0,signal_reverse,long
2018-11-08 22:24:00,2018-11-14 13:59:00,67190.0,68054.0,395,341280.0,signal_reverse,long
2018-11-20 19:19:00,2018-11-20 20:19:00,66361.0,66263.0,315,-30870.0,signal_reverse,long
2018-11-20 21:19:00,2018-11-21 13:59:00,66424.0,66253.0,305,-52155.0,signal_reverse,long
2018-11-23 19:19:00,2018-11-29 13:59:00,66521.0,66811.0,308,89320.0,signal_reverse,long
2018-12-03 19:19:00,2018-12-04 15:04:00,66835.0,66503.0,205,-68060.0,signal_reverse,long
2018-12-04 16:04:00,2018-12-04 21:19:00,66563.0,66897.0,280,93520.0,signal_reverse,long
2018-12-05 18:04:00,2018-12-05 22:19:00,66933.0,66690.0,338,-82134.0,signal_reverse,long
2018-12-18 13:59:00,2018-12-26 20:19:00,67586.0,69633.0,406,831082.0,signal_reverse,long
2018-12-26 21:19:00,2018-12-29 23:49:00,69679.0,70497.0,277,226586.0,end_of_data,long
