entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction
2016-02-12 17:33:00,2016-02-19 16:04:00,79576.0,77245.0,105,244755.0,signal_reverse,long
2016-02-26 16:04:00,2016-02-29 16:04:00,75600.0,76227.0,119,-74613.0,signal_reverse,long
2016-03-01 16:04:00,2016-03-03 16:49:00,74026.0,73973.0,132,6996.0,signal_reverse,long
2016-03-04 16:04:00,2016-03-07 16:04:00,73150.0,71999.0,174,200274.0,signal_reverse,long
2016-03-18 16:04:00,2016-03-23 16:04:00,68893.0,69499.0,156,-94536.0,signal_reverse,long
2016-03-25 16:04:00,2016-03-28 16:04:00,69570.0,69534.0,168,6048.0,signal_reverse,long
2016-03-30 16:04:00,2016-04-01 16:04:00,69133.0,69633.0,139,-69500.0,signal_reverse,long
2016-04-07 16:49:00,2016-04-14 16:04:00,69231.0,67343.0,191,360608.0,signal_reverse,long
2016-04-19 16:04:00,2016-04-22 16:04:00,66602.0,66640.0,160,-6080.0,signal_reverse,long
2016-04-27 16:49:00,2016-05-04 16:04:00,66348.0,66638.0,210,-60900.0,signal_reverse,long
2016-05-11 16:04:00,2016-05-13 16:04:00,66338.0,65952.0,233,89938.0,signal_reverse,long
2016-05-16 16:04:00,2016-05-17 16:49:00,65341.0,65322.0,213,4047.0,signal_reverse,long
2016-05-24 16:04:00,2016-05-27 16:04:00,67140.0,66385.0,334,252170.0,signal_reverse,long
2016-06-06 16:04:00,2016-06-08 10:44:00,65494.0,64797.0,193,134521.0,expiration,long
2016-06-20 16:04:00,2016-06-22 16:49:00,65317.0,65769.0,233,-105316.0,signal_reverse,long
2016-06-29 16:04:00,2016-07-01 16:24:00,65458.0,65108.0,208,72800.0,signal_reverse,long
2016-07-04 16:19:00,2016-07-05 16:04:00,65051.0,65434.0,314,-120262.0,signal_reverse,long
2016-07-07 16:04:00,2016-07-08 16:04:00,65095.0,64893.0,311,62822.0,signal_reverse,long
2016-07-11 16:04:00,2016-07-18 16:04:00,65115.0,64093.0,293,299446.0,signal_reverse,long
2016-07-19 16:04:00,2016-07-20 16:04:00,64015.0,64588.0,432,-247536.0,signal_reverse,long
2016-08-01 16:04:00,2016-08-02 16:04:00,67042.0,67141.0,185,-18315.0,signal_reverse,long
