trades,net_pnl,pf,max_dd_pct,win_rate,long_idx,short_idx,threshold,auc,base_trades
50,674340.58,1.147160619106728,34.03214849641966,0.38,0,22,0.48,0.5025466893039049,157
37,-774530.0000000005,0.771849738970863,37.77589704172465,0.35135135135135137,0,22,0.5,0.5025466893039049,157
0,0.0,0.0,0.0,,0,22,0.52,0.5025466893039049,157
65,4487103.0,2.069602247677837,10.590513762449822,0.35384615384615387,0,23,0.48,0.5493617021276596,208
50,4626763.159999999,2.452785018402896,12.69342910609253,0.4,0,23,0.5,0.5493617021276596,208
17,2786964.5,5.477689143645743,2.7220736640980485,0.47058823529411764,0,23,0.52,0.5493617021276596,208
59,3907222.2,2.3384440513251734,9.088858709784722,0.4406779661016949,0,24,0.48,0.48310023310023315,201
36,1341712.56,1.9186313453607713,10.556816877984037,0.4166666666666667,0,24,0.5,0.48310023310023315,201
10,-10535.359999999986,0.9799402748996657,5.444185921489245,0.5,0,24,0.52,0.48310023310023315,201
29,-336874.5919999999,0.8346791585848334,16.68790609097493,0.41379310344827586,1,0,0.48,0.4635294117647059,191
22,-732185.6519999998,0.604344070789721,17.77762970384197,0.36363636363636365,1,0,0.5,0.4635294117647059,191
18,-1027248.872,0.39073025331777683,20.62786163674156,0.2777777777777778,1,0,0.52,0.4635294117647059,191
32,-559439.5760000001,0.8422074059334351,25.427349827244424,0.34375,1,1,0.48,0.5454545454545454,178
18,-206247.376,0.9185372034538345,17.971423978784188,0.3333333333333333,1,1,0.5,0.5454545454545454,178
12,559437.8999999999,1.3478474680888357,13.146848783436132,0.4166666666666667,1,1,0.52,0.5454545454545454,178
51,260612.47599999994,1.0651124172930626,21.578732595399295,0.43137254901960786,1,2,0.48,0.5658482142857143,201
27,404656.45200000005,1.1690112835087354,15.826926800563632,0.37037037037037035,1,2,0.5,0.5658482142857143,201
17,-205842.648,0.8874710302037887,13.150216564475578,0.29411764705882354,1,2,0.52,0.5658482142857143,201
30,1878691.94,1.993782882005573,10.56964455854908,0.43333333333333335,1,3,0.48,0.564039408866995,230
27,1655003.9400000002,1.8754573063339905,12.099827906394829,0.37037037037037035,1,3,0.5,0.564039408866995,230
18,978708.8,1.6829112156137371,10.766989597911119,0.3333333333333333,1,3,0.52,0.564039408866995,230
59,2493426.5239999997,1.5361156653438124,18.596644404638187,0.4067796610169492,1,4,0.48,0.5364891518737672,184
29,800129.6839999998,1.3217423232097754,16.37452375613111,0.41379310344827586,1,4,0.5,0.5364891518737672,184
2,-56889.04000000001,0.24784371174039393,0.0,0.5,1,4,0.52,0.5364891518737672,184
66,606767.6880000001,1.1017468285791616,33.692349177967955,0.3939393939393939,1,5,0.48,0.6375,184
23,790700.5040000001,1.431644355411598,15.769419799884247,0.5652173913043478,1,5,0.5,0.6375,184
0,0.0,0.0,0.0,,1,5,0.52,0.6375,184
36,-550401.096,0.8427524036938555,30.808474631182577,0.3888888888888889,1,6,0.48,0.45711500974658875,174
7,475616.70000000007,2.130525039133191,4.258663626443798,0.2857142857142857,1,6,0.5,0.45711500974658875,174
3,-334623.92,0.0,6.403662565799043,0.0,1,6,0.52,0.45711500974658875,174
33,-540915.1199999999,0.8590448046813051,34.457024535424445,0.42424242424242425,1,7,0.48,0.675,173
